Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82753;02/08/2000;1200;0;;19.8;;;;;;
82753;03/08/2000;0000;;31.1;;7.4;6;24.5;70.25;2.233333;
82753;03/08/2000;1200;0;;20.2;;;;;;
82753;04/08/2000;0000;;30.7;;5.1;6;24.38;78;2;
82753;04/08/2000;1200;0;;20.4;;;;;;
82753;05/08/2000;0000;;31.9;;7.7;4.9;25.82;59;4.6;
82753;05/08/2000;1200;0;;19.4;;;;;;
82753;06/08/2000;0000;;31.8;;1.3;7.4;24.46;68.5;4.666667;
82753;06/08/2000;1200;0.3;;19.5;;;;;;
82753;07/08/2000;0000;;30.5;;7.6;4.2;23.86;75.75;2.433333;
82753;07/08/2000;1200;1;;19.7;;;;;;
82753;08/08/2000;0000;;32.2;;4.7;5.1;24.88;64.25;4.466667;
82753;08/08/2000;1200;0;;20.2;;;;;;
82753;09/08/2000;0000;;28;;4.2;7;23.96;77.75;4.033333;
82753;09/08/2000;1200;0;;20.9;;;;;;
82753;10/08/2000;0000;;33.1;;9.9;4.3;25.46;57.5;3.966667;
82753;10/08/2000;1200;0;;18.4;;;;;;
82753;11/08/2000;0000;;32.8;;9.3;8.2;25.8;56;2.1;
82753;11/08/2000;1200;0;;19.9;;;;;;
82753;12/08/2000;0000;;33.5;;8.7;7;26.06;54.5;2.233333;
82753;12/08/2000;1200;0;;20.4;;;;;;
82753;13/08/2000;0000;;31.3;;10.3;7.2;25.68;59.5;4.7;
82753;13/08/2000;1200;0;;20.8;;;;;;
82753;14/08/2000;0000;;29.5;;4.4;8;24.2;62;5.766667;
82753;14/08/2000;1200;0;;19.4;;;;;;
82753;15/08/2000;0000;;28.1;;6.8;7.6;22.26;71;3.5;
82753;15/08/2000;1200;0;;18.1;;;;;;
82753;16/08/2000;0000;;30.2;;10;5.4;23.72;61.25;3;
82753;16/08/2000;1200;0;;17.6;;;;;;
