Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82983;07/04/2002;1200;0;;24.8;;;;;;
82983;08/04/2002;0000;;34.2;;8.5;8.8;29;47.5;3.033333;
82983;08/04/2002;1200;0;;24.6;;;;;;
82983;09/04/2002;0000;;34.2;;11;9.8;29.32;48;2.466667;
82983;09/04/2002;1200;0;;24.6;;;;;;
82983;10/04/2002;0000;;33.6;;6.5;9.9;29.14;49;3.033333;
82983;10/04/2002;1200;0;;24.7;;;;;;
82983;11/04/2002;0000;;32.8;;3.9;9.1;28.42;54;3.033333;
82983;11/04/2002;1200;0;;24.9;;;;;;
82983;12/04/2002;0000;;33.6;;6.3;7.6;27.18;67.5;3.033333;
82983;12/04/2002;1200;0;;25.3;;;;;;
82983;13/04/2002;0000;;33.8;;5.7;5;25.76;78.25;3.033333;
82983;13/04/2002;1200;3.2;;23;;;;;;
82983;14/04/2002;0000;;32.4;;6.5;4;27.58;61.25;2.733333;
82983;14/04/2002;1200;13.9;;22.9;;;;;;
82983;15/04/2002;0000;;33;;10.7;7;27.82;53.75;2.533333;
82983;15/04/2002;1200;0;;22.5;;;;;;
82983;16/04/2002;0000;;32.4;;8;9;27.72;53.75;2.733333;
82983;16/04/2002;1200;0;;23.2;;;;;;
82983;17/04/2002;0000;;32.6;;8.9;7.2;27.04;54.5;2.733333;
82983;17/04/2002;1200;2;;22.8;;;;;;
82983;18/04/2002;0000;;32.6;;11.2;8.2;27.52;51.25;3.566667;
82983;18/04/2002;1200;0;;22.8;;;;;;
82983;19/04/2002;0000;;33.4;;11.1;9.5;27.64;46.75;3.833333;
82983;19/04/2002;1200;0;;22.2;;;;;;
82983;20/04/2002;0000;;32.8;;8.7;9.7;27.56;45.5;3.566667;
82983;20/04/2002;1200;0;;22.4;;;;;;
82983;21/04/2002;0000;;31.8;;9.2;9.3;27.48;56;3.566667;
82983;21/04/2002;1200;0;;22.6;;;;;;
82983;22/04/2002;0000;;29.6;;6.5;8.1;25.1;72.75;3.033333;
82983;22/04/2002;1200;0;;21.3;;;;;;
82983;23/04/2002;0000;;32.8;;11;6;27.22;52.75;4.4;
82983;23/04/2002;1200;0;;21.9;;;;;;
82983;24/04/2002;0000;;31.6;;9.3;9.8;26.8;51;2.9;
82983;24/04/2002;1200;0;;22.4;;;;;;
82983;25/04/2002;0000;;32.4;;8.1;8.4;26.92;56.25;2.166667;
82983;25/04/2002;1200;0;;22.8;;;;;;
82983;26/04/2002;0000;;32.4;;6.3;7;27.88;47.75;3.5;
82983;26/04/2002;1200;0;;23.4;;;;;;
82983;27/04/2002;0000;;33;;10.8;8.2;27.3;47.25;3.6;
82983;27/04/2002;1200;0;;22.5;;;;;;
82983;28/04/2002;0000;;33.3;;11;9.6;27.22;35.25;2.733333;
82983;28/04/2002;1200;0;;22;;;;;;
82983;29/04/2002;0000;;33.4;;10.8;10.8;27.48;40.75;3.3;
82983;29/04/2002;1200;0;;22;;;;;;
82983;30/04/2002;0000;;33.2;;11.1;10.6;;43.75;2.733333;
82983;30/04/2002;1200;0;;22;;;;;;
82983;01/05/2002;0000;;34.6;;11;9.5;28.68;41.75;3.033333;
82983;01/05/2002;1200;0;;23.2;;;;;;
82983;02/05/2002;0000;;33.2;;9.4;10.6;27.48;55.25;3.566667;
82983;02/05/2002;1200;0;;23.6;;;;;;
82983;03/05/2002;0000;;33.2;;8;7.8;27.84;47;2.633333;
82983;03/05/2002;1200;0;;23;;;;;;
82983;04/05/2002;0000;;33.8;;10.9;8.4;28.38;48;3.133333;
82983;04/05/2002;1200;0;;23.9;;;;;;
82983;05/05/2002;0000;;34.2;;11;9.2;28.42;39.5;3.033333;
82983;05/05/2002;1200;0;;23.2;;;;;;
82983;06/05/2002;0000;;34;;10.8;10.3;24.58;59.25;3.733333;
82983;06/05/2002;1200;0;;22;;;;;;
82983;07/05/2002;0000;;30.2;;2.9;7.6;24.72;77;3.6;
82983;07/05/2002;1200;0;;22.2;;;;;;
82983;08/05/2002;0000;;31.9;;10.4;4;26.5;54.25;3.033333;
82983;08/05/2002;1200;7.2;;21.2;;;;;;
82983;09/05/2002;0000;;33;;10.8;7.4;27.18;45;3.033333;
82983;09/05/2002;1200;0;;21.5;;;;;;
82983;10/05/2002;0000;;33.2;;8.6;9.6;27.54;47.25;3.033333;
82983;10/05/2002;1200;0;;22;;;;;;
82983;11/05/2002;0000;;33.4;;8;8.7;27.18;58.5;3.3;
82983;11/05/2002;1200;0;;23;;;;;;
82983;12/05/2002;0000;;32;;9.1;9.3;27.22;52.5;4.4;
82983;12/05/2002;1200;0;;23.2;;;;;;
82983;13/05/2002;0000;;31.8;;9.3;8.8;26.44;49.5;3.6;
82983;13/05/2002;1200;0;;21.4;;;;;;
82983;14/05/2002;0000;;31.4;;10.6;9.4;26.08;58;5;
82983;14/05/2002;1200;0;;20.8;;;;;;
82983;15/05/2002;0000;;31.2;;7.9;7.9;25.8;64;4.3;
82983;15/05/2002;1200;0;;21.8;;;;;;
82983;16/05/2002;0000;;30.4;;5.7;6.7;26.44;57.75;3.3;
82983;16/05/2002;1200;0;;22.6;;;;;;
82983;17/05/2002;0000;;34;;9.4;7.3;28.08;48.75;2.9;
82983;17/05/2002;1200;0;;23.4;;;;;;
82983;18/05/2002;0000;;34;;10.5;9.6;28.32;46.75;3.033333;
82983;18/05/2002;1200;0;;23.4;;;;;;
82983;19/05/2002;0000;;33.6;;10.6;10;27.86;49.75;2.633333;
82983;19/05/2002;1200;0;;22.5;;;;;;
82983;20/05/2002;0000;;34;;8.2;8.9;28.42;51.5;2.766667;
82983;20/05/2002;1200;0;;24.1;;;;;;
82983;21/05/2002;0000;;33.8;;8.1;9;28.8;51;2.566667;
82983;21/05/2002;1200;0;;24.4;;;;;;
82983;22/05/2002;0000;;33.4;;8.2;7.9;28.56;53;2.666667;
82983;22/05/2002;1200;0;;24.6;;;;;;
82983;23/05/2002;0000;;33;;7.4;7.6;27.3;56.5;3.866667;
82983;23/05/2002;1200;0;;23.9;;;;;;
82983;24/05/2002;0000;;28;;2.1;8.4;24.62;69;4.133333;
82983;24/05/2002;1200;0;;23.1;;;;;;
82983;25/05/2002;0000;;28;;4.3;5.2;23.12;72.75;3.3;
82983;25/05/2002;1200;0.4;;21.2;;;;;;
82983;26/05/2002;0000;;;;0.5;2.7;23.38;80.5;3.033333;
82983;26/05/2002;1200;0.8;;20;;;;;;
82983;27/05/2002;0000;;29.4;;10.6;2.1;24.4;54.5;4.133333;
82983;27/05/2002;1200;1.9;;19.4;;;;;;
82983;28/05/2002;0000;;30.4;;10.7;8.2;25.32;54;3.3;
82983;28/05/2002;1200;0;;20.6;;;;;;
82983;29/05/2002;0000;;31.6;;9.8;8.5;26.36;52.75;3.033333;
82983;29/05/2002;1200;0;;22;;;;;;
82983;30/05/2002;0000;;31.8;;9.5;7.3;26.82;53.75;4.033333;
82983;30/05/2002;1200;0;;21.1;;;;;;
82983;31/05/2002;0000;;29.2;;4.3;10.5;25.88;61;2.933333;
82983;31/05/2002;1200;0;;23.4;;;;;;
82983;01/06/2002;0000;;31.2;;9.6;7.6;26.72;57;3.966667;
82983;01/06/2002;1200;0;;22.2;;;;;;
82983;02/06/2002;0000;;31.6;;10.3;9.5;26.6;51.5;3.6;
82983;02/06/2002;1200;0;;21.8;;;;;;
82983;03/06/2002;0000;;32;;10.6;9.8;26.46;52;2.633333;
82983;03/06/2002;1200;0;;21.5;;;;;;
82983;04/06/2002;0000;;32.2;;10.2;8.5;26.88;52.75;3.2;
82983;04/06/2002;1200;0;;21.6;;;;;;
82983;05/06/2002;0000;;32.1;;10;8.2;26.92;43.75;3.933333;
82983;05/06/2002;1200;0;;22.9;;;;;;
82983;06/06/2002;0000;;31.8;;10.7;9.3;26.68;47.75;3.3;
82983;06/06/2002;1200;0;;21.6;;;;;;
82983;07/06/2002;0000;;31.4;;;9.7;25.92;49;4.133333;
82983;07/06/2002;1200;0;;20.8;;;;;;
82983;08/06/2002;0000;;30;;3.4;10.2;26.2;57.5;3.566667;
82983;08/06/2002;1200;0;;22.2;;;;;;
82983;09/06/2002;0000;;31.2;;9.4;7.8;26;57.5;3.6;
82983;09/06/2002;1200;0;;22.6;;;;;;
82983;10/06/2002;0000;;31.4;;10.6;7.8;25.68;53.75;4.433333;
82983;10/06/2002;1200;0;;21.4;;;;;;
82983;11/06/2002;0000;;30;;5.3;8.2;25.44;60.25;3;
82983;11/06/2002;1200;0;;21.6;;;;;;
82983;12/06/2002;0000;;31.6;;9.2;7;25.4;66.75;4.166667;
82983;12/06/2002;1200;0;;22.2;;;;;;
82983;13/06/2002;0000;;30;;5.2;7.2;25.18;68.25;4.4;
82983;13/06/2002;1200;0;;21.8;;;;;;
82983;14/06/2002;0000;;30.4;;6.4;6.3;25.16;63.5;3.6;
82983;14/06/2002;1200;0;;21.4;;;;;;
82983;15/06/2002;0000;;29;;5.2;6.6;25.08;58;4.133333;
82983;15/06/2002;1200;0.2;;20.4;;;;;;
82983;16/06/2002;0000;;31;;10.5;8.4;25.38;58.75;5;
82983;16/06/2002;1200;0;;21.7;;;;;;
82983;17/06/2002;0000;;31.1;;10.6;8;25.64;40.25;4.166667;
82983;17/06/2002;1200;0;;21.9;;;;;;
82983;18/06/2002;0000;;30;;9.8;10.4;25;51.5;4.133333;
82983;18/06/2002;1200;0;;20.2;;;;;;
82983;19/06/2002;0000;;30.2;;10.2;8;24.92;55.5;3.566667;
82983;19/06/2002;1200;0;;20;;;;;;
82983;20/06/2002;0000;;28.6;;5.5;8.9;24.44;62.5;4.433333;
82983;20/06/2002;1200;0;;21.6;;;;;;
82983;21/06/2002;0000;;27.4;;3.3;7;23.24;77.75;3.3;
82983;21/06/2002;1200;0;;21.8;;;;;;
82983;22/06/2002;0000;;30.2;;9;3.5;24.76;58;3.033333;
82983;22/06/2002;1200;1.4;;20.8;;;;;;
82983;23/06/2002;0000;;29.2;;6.3;7;22.96;67;2.933333;
82983;23/06/2002;1200;1;;20.5;;;;;;
82983;24/06/2002;0000;;28.2;;;8;24.02;59;3.833333;
82983;24/06/2002;1200;0;;20.7;;;;;;
82983;25/06/2002;0000;;29;;2.6;6;;64.75;4.133333;
82983;25/06/2002;1200;0;;20.7;;;;;;
82983;26/06/2002;0000;;30;;5;6;25.02;59;2.733333;
82983;26/06/2002;1200;0;;21.3;;;;;;
82983;27/06/2002;0000;;26.8;;0.3;6.7;23.66;59.25;3.033333;
82983;27/06/2002;1200;0;;20.3;;;;;;
82983;28/06/2002;0000;;30.6;;10.3;6;25.1;56.75;3.866667;
82983;28/06/2002;1200;0;;20.1;;;;;;
82983;29/06/2002;0000;;28.6;;7.6;6.7;23.6;67.25;4.2;
82983;29/06/2002;1200;0;;20.6;;;;;;
82983;30/06/2002;0000;;29.2;;8.2;5.5;25.48;55.5;4.133333;
82983;30/06/2002;1200;0;;20.4;;;;;;
82983;01/07/2002;0000;;28;;2.7;7.9;23.8;72;4.7;
82983;01/07/2002;1200;0;;21.6;;;;;;
82983;02/07/2002;0000;;29.4;;7.1;6.4;24.28;58.75;3.833333;
82983;02/07/2002;1200;0;;20.6;;;;;;
82983;03/07/2002;0000;;29.8;;10.5;8.2;24.24;60;4.4;
82983;03/07/2002;1200;0;;19.6;;;;;;
82983;04/07/2002;0000;;29.6;;7.5;7.7;24.68;58.25;4.4;
82983;04/07/2002;1200;0;;19.8;;;;;;
82983;05/07/2002;0000;;28.4;;1.6;9.1;24.02;71;4.166667;
82983;05/07/2002;1200;0;;21.7;;;;;;
82983;06/07/2002;0000;;29.6;;8.6;7.2;24.72;55.25;4.433333;
82983;06/07/2002;1200;0;;20.4;;;;;;
82983;07/07/2002;0000;;30.4;;10.7;8;24.94;50;2.033333;
82983;07/07/2002;1200;0;;19.3;;;;;;
82983;08/07/2002;0000;;32.2;;10.6;9.1;;43.5;2.633333;
82983;08/07/2002;1200;0;;;;;;;;
82983;09/07/2002;0000;;33;;10.7;10;26.34;38.25;3.3;
82983;09/07/2002;1200;0;;19.7;;;;;;
82983;10/07/2002;0000;;30.4;;9.2;11.8;25.12;60.75;3.566667;
82983;10/07/2002;1200;0;;20.6;;;;;;
82983;11/07/2002;0000;;28.8;;4.8;6.4;24.78;66.25;3.533333;
82983;11/07/2002;1200;0;;21.3;;;;;;
82983;12/07/2002;0000;;30.4;;10;5.3;24.62;57.5;3.366667;
82983;12/07/2002;1200;1.4;;19.3;;;;;;
82983;13/07/2002;0000;;32.4;;9.9;7.7;26.08;51.75;3.566667;
82983;13/07/2002;1200;0;;21.2;;;;;;
82983;14/07/2002;0000;;32.4;;10.8;8.5;26.2;48;2.5;
82983;14/07/2002;1200;0;;20.4;;;;;;
82983;15/07/2002;0000;;32;;9.3;8.7;26.76;53.75;4.133333;
82983;15/07/2002;1200;0;;22.2;;;;;;
82983;16/07/2002;0000;;31;;8.6;8.7;25.8;51.25;3.566667;
82983;16/07/2002;1200;0;;22;;;;;;
82983;17/07/2002;0000;;31.6;;8.9;9.9;25.96;50;3.333333;
82983;17/07/2002;1200;0;;21;;;;;;
82983;18/07/2002;0000;;32.4;;10.7;9.3;26.36;48.5;3.566667;
82983;18/07/2002;1200;0;;21.2;;;;;;
82983;19/07/2002;0000;;30.2;;10.6;10.7;25.24;49;3.9;
82983;19/07/2002;1200;0;;21;;;;;;
82983;20/07/2002;0000;;28.2;;4.8;9.2;23.78;65.75;3.533333;
82983;20/07/2002;1200;0.2;;20.5;;;;;;
82983;21/07/2002;0000;;29.4;;3.7;6.3;24.1;60.75;3.033333;
82983;21/07/2002;1200;0;;20.3;;;;;;
82983;22/07/2002;0000;;32;;8.6;6.4;26.16;49;3.033333;
82983;22/07/2002;1200;0;;20.8;;;;;;
82983;23/07/2002;0000;;31;;8.8;8.4;25.84;57;3.3;
82983;23/07/2002;1200;0;;22;;;;;;
82983;24/07/2002;0000;;31.6;;8.6;8.4;25.92;52.25;3.566667;
82983;24/07/2002;1200;0;;21.8;;;;;;
82983;25/07/2002;0000;;31;;10.7;9.6;26.4;51.5;2.733333;
82983;25/07/2002;1200;0;;21.8;;;;;;
82983;26/07/2002;0000;;30.2;;7.7;10.2;24.32;59;3.466667;
82983;26/07/2002;1200;0;;22.4;;;;;;
82983;27/07/2002;0000;;29;;3.9;7.4;25.06;67;3.833333;
82983;27/07/2002;1200;0;;22.5;;;;;;
82983;28/07/2002;0000;;32;;8.4;5.8;26.08;61.75;3.133333;
82983;28/07/2002;1200;0;;21.8;;;;;;
82983;29/07/2002;0000;;30;;5.3;6.2;25.56;64.25;4.1;
82983;29/07/2002;1200;0;;21.6;;;;;;
82983;30/07/2002;0000;;31;;9.4;7.6;25.76;59.75;4.7;
82983;30/07/2002;1200;0;;21.6;;;;;;
82983;31/07/2002;0000;;32.2;;;9.7;25.84;63.25;3.566667;
82983;31/07/2002;1200;0;;21.4;;;;;;
82983;01/08/2002;0000;;32;;9.8;9.5;25.94;57.5;3.3;
82983;01/08/2002;1200;0;;20.3;;;;;;
82983;02/08/2002;0000;;32.8;;9.7;9;27.24;46;3.033333;
82983;02/08/2002;1200;0;;21.2;;;;;;
82983;03/08/2002;0000;;32.2;;9.7;9.4;27.52;44.5;3.366667;
82983;03/08/2002;1200;0;;23.2;;;;;;
82983;04/08/2002;0000;;32;;9.4;9.9;26.32;37.25;2.833333;
82983;04/08/2002;1200;0;;22;;;;;;
82983;05/08/2002;0000;;31.6;;10.1;9.5;25.72;45;3.566667;
82983;05/08/2002;1200;0;;20;;;;;;
82983;06/08/2002;0000;;31.8;;10.8;9.3;25.98;43.25;3.4;
82983;06/08/2002;1200;0;;20.1;;;;;;
82983;07/08/2002;0000;;30.8;;10.9;10;25.62;51.75;4.233333;
82983;07/08/2002;1200;0;;19.7;;;;;;
82983;08/08/2002;0000;;31.2;;9.9;9.7;25.58;42.25;4.533333;
82983;08/08/2002;1200;0;;20.1;;;;;;
82983;09/08/2002;0000;;30.2;;7;10.9;25.12;48;3.966667;
82983;09/08/2002;1200;0;;20;;;;;;
82983;10/08/2002;0000;;30;;9.7;8.9;24.98;52.5;3.7;
82983;10/08/2002;1200;0;;20.5;;;;;;
82983;11/08/2002;0000;;32;;10.3;8;25.96;42.75;3.133333;
82983;11/08/2002;1200;0;;20.2;;;;;;
82983;12/08/2002;0000;;30.4;;10.9;9.8;25.78;52.75;4;
82983;12/08/2002;1200;0;;20.1;;;;;;
82983;13/08/2002;0000;;32;;9.9;8.5;26.58;45.25;4.366667;
82983;13/08/2002;1200;0;;21.1;;;;;;
82983;14/08/2002;0000;;31.4;;6.9;9;25.74;63.5;4.433333;
82983;14/08/2002;1200;0;;22.5;;;;;;
82983;15/08/2002;0000;;32.5;;9.4;8.4;26.52;49.75;3.833333;
82983;15/08/2002;1200;0;;21.7;;;;;;
82983;16/08/2002;0000;;30.4;;3.5;9.2;24.82;62.75;3.866667;
82983;16/08/2002;1200;0;;21.1;;;;;;
82983;17/08/2002;0000;;30.4;;10.3;8.2;24.72;51;4.166667;
82983;17/08/2002;1200;0;;20;;;;;;
82983;18/08/2002;0000;;29.6;;7.9;11;24.88;48;3.566667;
82983;18/08/2002;1200;0;;21.2;;;;;;
82983;19/08/2002;0000;;28.8;;6.6;9.1;24.36;60;3.833333;
82983;19/08/2002;1200;0;;21;;;;;;
82983;20/08/2002;0000;;30.6;;7.8;8.4;24.52;58;4.133333;
82983;20/08/2002;1200;0;;20;;;;;;
82983;21/08/2002;0000;;29.8;;4.7;7.4;24.42;56.5;4.166667;
82983;21/08/2002;1200;0;;20.1;;;;;;
82983;22/08/2002;0000;;30.2;;7.7;8.6;24.06;61.5;4.4;
82983;22/08/2002;1200;0;;19.1;;;;;;
82983;23/08/2002;0000;;29.2;;4.1;7.7;24.68;52.25;3.2;
82983;23/08/2002;1200;0;;21.4;;;;;;
82983;24/08/2002;0000;;30.8;;10.9;8.3;24.56;50.5;4.133333;
82983;24/08/2002;1200;0;;19;;;;;;
82983;25/08/2002;0000;;31.2;;10.6;9.8;24.88;55.5;3.666667;
82983;25/08/2002;1200;0;;19.8;;;;;;
82983;26/08/2002;0000;;30.2;;8.2;8.7;24.92;46.25;3.4;
82983;26/08/2002;1200;0;;19.2;;;;;;
82983;27/08/2002;0000;;31.2;;9.4;10.5;26;45.25;3.566667;
82983;27/08/2002;1200;0;;20.6;;;;;;
82983;28/08/2002;0000;;32;;11;10.8;26.2;46.5;4.7;
82983;28/08/2002;1200;0;;20.4;;;;;;
82983;29/08/2002;0000;;31.8;;8;11.2;25.92;47.5;3.833333;
82983;29/08/2002;1200;0;;21.4;;;;;;
82983;30/08/2002;0000;;32;;10.6;10.7;26.16;44.75;4.433333;
82983;30/08/2002;1200;0;;20.2;;;;;;
82983;31/08/2002;0000;;32.2;;9.8;10.8;27.12;;3.3;
82983;31/08/2002;1200;0;;22.4;;;;;;
82983;01/09/2002;0000;;33.6;;9.1;10.2;27.08;48.75;2.033333;
82983;01/09/2002;1200;0;;21.8;;;;;;
82983;02/09/2002;0000;;37.2;;11;8.5;29.52;40.25;1.933333;
82983;02/09/2002;1200;0;;22.6;;;;;;
82983;03/09/2002;0000;;36.2;;10.9;10.4;29.88;46.75;3.3;
82983;03/09/2002;1200;0;;24.8;;;;;;
82983;04/09/2002;0000;;33.6;;9.3;11;27.68;47;3.3;
82983;04/09/2002;1200;0;;24;;;;;;
82983;05/09/2002;0000;;33;;9.2;12.2;27.12;45.75;3.566667;
82983;05/09/2002;1200;0;;21.8;;;;;;
82983;06/09/2002;0000;;34;;9.5;10.8;27.8;40.5;4.166667;
82983;06/09/2002;1200;0;;22;;;;;;
82983;07/09/2002;0000;;34.6;;9.3;11;23.68;70.75;3.566667;
82983;07/09/2002;1200;0;;19.8;;;;;;
82983;08/09/2002;0000;;32.6;;10.1;11.6;27.36;41.25;3.566667;
82983;08/09/2002;1200;0;;21.8;;;;;;
82983;09/09/2002;0000;;32.4;;9.9;11.3;25.6;57.25;4.4;
82983;09/09/2002;1200;0;;21.6;;;;;;
82983;10/09/2002;0000;;29.3;;6;9.7;23.88;65.5;4.4;
82983;10/09/2002;1200;0;;20.9;;;;;;
82983;11/09/2002;0000;;28;;2.9;7.2;24.04;60.5;3.866667;
82983;11/09/2002;1200;0;;20.2;;;;;;
82983;12/09/2002;0000;;32;;9.7;6.4;25.92;44.25;3.866667;
82983;12/09/2002;1200;0;;20;;;;;;
82983;13/09/2002;0000;;32.6;;10.4;11.2;26.76;40.75;3.133333;
82983;13/09/2002;1200;0;;20.6;;;;;;
82983;14/09/2002;0000;;34.6;;11.2;11.2;27.94;40.25;3.6;
82983;14/09/2002;1200;0;;20.9;;;;;;
82983;15/09/2002;0000;;35.8;;11.1;11.6;29;36;3.866667;
82983;15/09/2002;1200;0;;21.7;;;;;;
82983;16/09/2002;0000;;33.2;;11.1;12.8;27.38;38.5;4.4;
82983;16/09/2002;1200;0;;21.5;;;;;;
82983;17/09/2002;0000;;32.6;;8.3;14.9;26.96;41.75;4.133333;
82983;17/09/2002;1200;0;;21.8;;;;;;
82983;18/09/2002;0000;;32.2;;8.5;13.2;26.8;43;4.4;
82983;18/09/2002;1200;0;;22;;;;;;
82983;19/09/2002;0000;;33.2;;11.4;11.8;27.2;37.75;4.233333;
82983;19/09/2002;1200;0;;20.2;;;;;;
82983;20/09/2002;0000;;33.4;;10.1;13;27.12;47.25;3.866667;
82983;20/09/2002;1200;0;;21.8;;;;;;
82983;21/09/2002;0000;;35.2;;11;10;28.12;39.5;2.466667;
82983;21/09/2002;1200;0;;21.8;;;;;;
82983;22/09/2002;0000;;35.8;;10.6;12.1;29.68;40;2.3;
82983;22/09/2002;1200;0;;23.4;;;;;;
82983;23/09/2002;0000;;35;;10.1;10.9;29.38;43.75;3.566667;
82983;23/09/2002;1200;0;;23.5;;;;;;
82983;24/09/2002;0000;;34.7;;9.4;12.2;29.16;42.25;2.733333;
82983;24/09/2002;1200;0;;22.9;;;;;;
82983;25/09/2002;0000;;35.5;;9.1;9.7;29.88;42.25;2.166667;
82983;25/09/2002;1200;0;;25.5;;;;;;
82983;26/09/2002;0000;;36.2;;8.9;10.2;28.88;51;4.133333;
82983;26/09/2002;1200;0;;25.2;;;;;;
82983;27/09/2002;0000;;29.9;;4.1;10.6;25.7;65.5;3.3;
82983;27/09/2002;1200;0.8;;21.8;;;;;;
82983;28/09/2002;0000;;31.6;;4.8;6.6;26.36;56.25;3.566667;
82983;28/09/2002;1200;0.8;;21.2;;;;;;
82983;29/09/2002;0000;;31;;3.6;8.9;26.08;48.5;3.866667;
82983;29/09/2002;1200;0;;21.4;;;;;;
82983;30/09/2002;0000;;33.2;;8.5;10.7;26.92;51.5;3.1;
82983;30/09/2002;1200;0;;21;;;;;;
82983;01/10/2002;0000;;33.4;;7.4;11.9;27.84;42.5;3.866667;
82983;01/10/2002;1200;0;;22.2;;;;;;
82983;02/10/2002;0000;;36.2;;11.2;10;29;36;2.466667;
82983;02/10/2002;1200;0;;22;;;;;;
82983;03/10/2002;0000;;34;;10.9;10.2;28.44;37.75;3.033333;
82983;03/10/2002;1200;0;;22.4;;;;;;
82983;04/10/2002;0000;;34;;10.8;11;28.4;42.25;3.566667;
82983;04/10/2002;1200;0;;22.6;;;;;;
82983;05/10/2002;0000;;34.6;;8.4;11.9;28.16;41;3.566667;
82983;05/10/2002;1200;0;;23.2;;;;;;
82983;06/10/2002;0000;;35.4;;10.7;13.4;29.64;37.25;3.566667;
82983;06/10/2002;1200;0;;23.8;;;;;;
82983;07/10/2002;0000;;33.8;;10.3;13.9;28.22;41.25;4.4;
82983;07/10/2002;1200;0;;22.1;;;;;;
82983;08/10/2002;0000;;32;;7.6;13.4;27.48;45.5;4.433333;
82983;08/10/2002;1200;0;;22.8;;;;;;
82983;09/10/2002;0000;;33.5;;10.2;11.4;27.68;46.25;5;
82983;09/10/2002;1200;0;;22.7;;;;;;
82983;10/10/2002;0000;;34;;8.1;13.1;28.4;39.75;4.3;
82983;10/10/2002;1200;0;;23.8;;;;;;
82983;11/10/2002;0000;;34;;8.1;12.9;27.5;42;4.666667;
82983;11/10/2002;1200;0;;22.5;;;;;;
82983;12/10/2002;0000;;33.6;;11.2;14.6;27.72;39.75;4.133333;
82983;12/10/2002;1200;0;;21.6;;;;;;
82983;13/10/2002;0000;;34.4;;11.1;13;28.12;41;3.3;
82983;13/10/2002;1200;0;;21.8;;;;;;
82983;14/10/2002;0000;;34;;7.6;11.9;27.96;41.5;3.566667;
82983;14/10/2002;1200;0;;22.6;;;;;;
82983;15/10/2002;0000;;34;;11.3;11.5;28.18;40;3.3;
82983;15/10/2002;1200;0;;22.5;;;;;;
82983;16/10/2002;0000;;33.8;;10.7;12;28.26;38.5;3.166667;
82983;16/10/2002;1200;0;;22.7;;;;;;
82983;17/10/2002;0000;;35.8;;8.1;10.9;28.78;42.25;3.6;
82983;17/10/2002;1200;0;;22.3;;;;;;
82983;18/10/2002;0000;;36.4;;11.4;11.8;29.4;37;3.866667;
82983;18/10/2002;1200;0;;22.6;;;;;;
82983;19/10/2002;0000;;36;;11.3;15.4;29.2;37.25;5.533333;
82983;19/10/2002;1200;0;;23;;;;;;
82983;20/10/2002;0000;;34.2;;11.4;16.2;28.32;35.75;4.333333;
82983;20/10/2002;1200;0;;22.6;;;;;;
82983;21/10/2002;0000;;34.8;;11.4;14.4;28.92;38.25;3.466667;
82983;21/10/2002;1200;0;;23;;;;;;
82983;22/10/2002;0000;;35.6;;10.2;13.8;29.48;37.25;2.766667;
82983;22/10/2002;1200;0;;22.4;;;;;;
82983;23/10/2002;0000;;35;;10.3;13;29.52;39.5;4.7;
82983;23/10/2002;1200;0;;24;;;;;;
82983;24/10/2002;0000;;34.4;;10.4;14.8;27.54;36.25;4.033333;
82983;24/10/2002;1200;0;;23.7;;;;;;
82983;25/10/2002;0000;;35;;9;14;28.6;33;3.466667;
82983;25/10/2002;1200;0;;22.8;;;;;;
82983;26/10/2002;0000;;35.8;;11.5;14;28.92;37;3.3;
82983;26/10/2002;1200;0;;22.1;;;;;;
82983;27/10/2002;0000;;36;;11.4;13.6;29.5;34.5;2.466667;
82983;27/10/2002;1200;0;;22.7;;;;;;
82983;28/10/2002;0000;;35.2;;8.2;12;29.8;42.75;3.033333;
82983;28/10/2002;1200;0;;24;;;;;;
82983;29/10/2002;0000;;35;;7.5;12.9;29.16;40.75;2.8;
82983;29/10/2002;1200;0;;23.8;;;;;;
82983;30/10/2002;0000;;35.4;;11.2;11.8;29.44;37;1.933333;
82983;30/10/2002;1200;0;;24;;;;;;
82983;31/10/2002;0000;;36.6;;11.2;10.7;30.16;43.5;2.3;
82983;31/10/2002;1200;0;;24.4;;;;;;
82983;01/11/2002;0000;;38;;10.6;10.3;31;39.5;3.3;
82983;01/11/2002;1200;0;;25.8;;;;;;
82983;02/11/2002;0000;;37.9;;10.4;11.7;31.6;41.75;1.9;
82983;02/11/2002;1200;0;;26.3;;;;;;
82983;03/11/2002;0000;;35.9;;4.6;10.9;31.14;42;2.233333;
82983;03/11/2002;1200;0;;26.6;;;;;;
82983;04/11/2002;0000;;33.6;;4.5;9.1;27.92;59.25;2.1;
82983;04/11/2002;1200;1.2;;24.8;;;;;;
82983;05/11/2002;0000;;35.9;;9.6;6.2;29.5;53.25;3.3;
82983;05/11/2002;1200;0;;25.4;;;;;;
82983;06/11/2002;0000;;37;;7;9.2;30.96;38.75;2.233333;
82983;06/11/2002;1200;0;;25.2;;;;;;
82983;07/11/2002;0000;;34.7;;10.8;11.8;30.34;40.5;3.566667;
82983;07/11/2002;1200;0;;25.2;;;;;;
82983;08/11/2002;0000;;34.4;;6.7;12.1;28.08;51;4.4;
