,Estacao,Data,Precipitacao,Date,year,month,day,long,lat
3452,ARCOVERDE,22/09/2004,1.8,2004-09-22,2004,9,22,-37.08,-8.41
3454,ARCOVERDE,23/09/2004,0.0,2004-09-23,2004,9,23,-37.08,-8.41
3456,ARCOVERDE,24/09/2004,0.0,2004-09-24,2004,9,24,-37.08,-8.41
3458,ARCOVERDE,25/09/2004,0.0,2004-09-25,2004,9,25,-37.08,-8.41
3460,ARCOVERDE,26/09/2004,0.0,2004-09-26,2004,9,26,-37.08,-8.41
3462,ARCOVERDE,27/09/2004,0.0,2004-09-27,2004,9,27,-37.08,-8.41
3464,ARCOVERDE,28/09/2004,0.0,2004-09-28,2004,9,28,-37.08,-8.41
3466,ARCOVERDE,29/09/2004,0.0,2004-09-29,2004,9,29,-37.08,-8.41
3468,ARCOVERDE,30/09/2004,0.0,2004-09-30,2004,9,30,-37.08,-8.41
3470,ARCOVERDE,01/10/2004,0.0,2004-10-01,2004,10,1,-37.08,-8.41
3472,ARCOVERDE,02/10/2004,0.0,2004-10-02,2004,10,2,-37.08,-8.41
3474,ARCOVERDE,03/10/2004,0.0,2004-10-03,2004,10,3,-37.08,-8.41
3476,ARCOVERDE,04/10/2004,0.0,2004-10-04,2004,10,4,-37.08,-8.41
3478,ARCOVERDE,05/10/2004,0.0,2004-10-05,2004,10,5,-37.08,-8.41
3480,ARCOVERDE,06/10/2004,0.0,2004-10-06,2004,10,6,-37.08,-8.41
3482,ARCOVERDE,07/10/2004,0.0,2004-10-07,2004,10,7,-37.08,-8.41
3484,ARCOVERDE,08/10/2004,0.0,2004-10-08,2004,10,8,-37.08,-8.41
3486,ARCOVERDE,09/10/2004,0.0,2004-10-09,2004,10,9,-37.08,-8.41
3488,ARCOVERDE,10/10/2004,0.0,2004-10-10,2004,10,10,-37.08,-8.41
3490,ARCOVERDE,11/10/2004,0.0,2004-10-11,2004,10,11,-37.08,-8.41
3492,ARCOVERDE,12/10/2004,0.0,2004-10-12,2004,10,12,-37.08,-8.41
3494,ARCOVERDE,13/10/2004,0.0,2004-10-13,2004,10,13,-37.08,-8.41
3496,ARCOVERDE,14/10/2004,0.0,2004-10-14,2004,10,14,-37.08,-8.41
3498,ARCOVERDE,15/10/2004,0.0,2004-10-15,2004,10,15,-37.08,-8.41
3500,ARCOVERDE,16/10/2004,0.0,2004-10-16,2004,10,16,-37.08,-8.41
3502,ARCOVERDE,17/10/2004,0.0,2004-10-17,2004,10,17,-37.08,-8.41
3504,ARCOVERDE,18/10/2004,0.0,2004-10-18,2004,10,18,-37.08,-8.41
3506,ARCOVERDE,19/10/2004,0.0,2004-10-19,2004,10,19,-37.08,-8.41
3508,ARCOVERDE,20/10/2004,0.0,2004-10-20,2004,10,20,-37.08,-8.41
3510,ARCOVERDE,21/10/2004,0.0,2004-10-21,2004,10,21,-37.08,-8.41
3512,ARCOVERDE,22/10/2004,0.0,2004-10-22,2004,10,22,-37.08,-8.41
3514,ARCOVERDE,23/10/2004,0.0,2004-10-23,2004,10,23,-37.08,-8.41
3516,ARCOVERDE,24/10/2004,0.0,2004-10-24,2004,10,24,-37.08,-8.41
3518,ARCOVERDE,25/10/2004,0.0,2004-10-25,2004,10,25,-37.08,-8.41
3520,ARCOVERDE,26/10/2004,0.0,2004-10-26,2004,10,26,-37.08,-8.41
3522,ARCOVERDE,27/10/2004,0.0,2004-10-27,2004,10,27,-37.08,-8.41
3524,ARCOVERDE,28/10/2004,0.0,2004-10-28,2004,10,28,-37.08,-8.41
3526,ARCOVERDE,29/10/2004,0.0,2004-10-29,2004,10,29,-37.08,-8.41
3528,ARCOVERDE,30/10/2004,0.0,2004-10-30,2004,10,30,-37.08,-8.41
3530,ARCOVERDE,31/10/2004,0.0,2004-10-31,2004,10,31,-37.08,-8.41
3532,ARCOVERDE,01/11/2004,0.0,2004-11-01,2004,11,1,-37.08,-8.41
3534,ARCOVERDE,02/11/2004,0.0,2004-11-02,2004,11,2,-37.08,-8.41
3536,ARCOVERDE,03/11/2004,0.0,2004-11-03,2004,11,3,-37.08,-8.41
3538,ARCOVERDE,04/11/2004,0.0,2004-11-04,2004,11,4,-37.08,-8.41
3540,ARCOVERDE,05/11/2004,0.0,2004-11-05,2004,11,5,-37.08,-8.41
3542,ARCOVERDE,06/11/2004,0.0,2004-11-06,2004,11,6,-37.08,-8.41
3544,ARCOVERDE,07/11/2004,0.0,2004-11-07,2004,11,7,-37.08,-8.41
3546,ARCOVERDE,08/11/2004,0.0,2004-11-08,2004,11,8,-37.08,-8.41
3548,ARCOVERDE,09/11/2004,0.0,2004-11-09,2004,11,9,-37.08,-8.41
3550,ARCOVERDE,10/11/2004,0.0,2004-11-10,2004,11,10,-37.08,-8.41
3552,ARCOVERDE,11/11/2004,0.0,2004-11-11,2004,11,11,-37.08,-8.41
3554,ARCOVERDE,12/11/2004,0.0,2004-11-12,2004,11,12,-37.08,-8.41
3556,ARCOVERDE,13/11/2004,0.0,2004-11-13,2004,11,13,-37.08,-8.41
3558,ARCOVERDE,14/11/2004,0.0,2004-11-14,2004,11,14,-37.08,-8.41
3560,ARCOVERDE,15/11/2004,0.0,2004-11-15,2004,11,15,-37.08,-8.41
3562,ARCOVERDE,16/11/2004,0.0,2004-11-16,2004,11,16,-37.08,-8.41
3564,ARCOVERDE,17/11/2004,0.0,2004-11-17,2004,11,17,-37.08,-8.41
3566,ARCOVERDE,18/11/2004,0.0,2004-11-18,2004,11,18,-37.08,-8.41
3568,ARCOVERDE,19/11/2004,0.0,2004-11-19,2004,11,19,-37.08,-8.41
3570,ARCOVERDE,20/11/2004,0.0,2004-11-20,2004,11,20,-37.08,-8.41
3572,ARCOVERDE,21/11/2004,0.0,2004-11-21,2004,11,21,-37.08,-8.41
3574,ARCOVERDE,22/11/2004,2.3,2004-11-22,2004,11,22,-37.08,-8.41
3576,ARCOVERDE,23/11/2004,0.0,2004-11-23,2004,11,23,-37.08,-8.41
3578,ARCOVERDE,24/11/2004,0.0,2004-11-24,2004,11,24,-37.08,-8.41
3580,ARCOVERDE,25/11/2004,0.0,2004-11-25,2004,11,25,-37.08,-8.41
3582,ARCOVERDE,26/11/2004,0.0,2004-11-26,2004,11,26,-37.08,-8.41
3584,ARCOVERDE,27/11/2004,0.0,2004-11-27,2004,11,27,-37.08,-8.41
3586,ARCOVERDE,28/11/2004,0.0,2004-11-28,2004,11,28,-37.08,-8.41
3588,ARCOVERDE,29/11/2004,0.0,2004-11-29,2004,11,29,-37.08,-8.41
3590,ARCOVERDE,30/11/2004,0.0,2004-11-30,2004,11,30,-37.08,-8.41
3592,ARCOVERDE,01/12/2004,0.0,2004-12-01,2004,12,1,-37.08,-8.41
3594,ARCOVERDE,02/12/2004,0.0,2004-12-02,2004,12,2,-37.08,-8.41
3596,ARCOVERDE,03/12/2004,0.0,2004-12-03,2004,12,3,-37.08,-8.41
3598,ARCOVERDE,04/12/2004,0.0,2004-12-04,2004,12,4,-37.08,-8.41
3600,ARCOVERDE,05/12/2004,0.0,2004-12-05,2004,12,5,-37.08,-8.41
3602,ARCOVERDE,06/12/2004,0.0,2004-12-06,2004,12,6,-37.08,-8.41
3604,ARCOVERDE,07/12/2004,0.0,2004-12-07,2004,12,7,-37.08,-8.41
3606,ARCOVERDE,08/12/2004,0.0,2004-12-08,2004,12,8,-37.08,-8.41
3608,ARCOVERDE,09/12/2004,0.0,2004-12-09,2004,12,9,-37.08,-8.41
3610,ARCOVERDE,10/12/2004,0.0,2004-12-10,2004,12,10,-37.08,-8.41
3612,ARCOVERDE,11/12/2004,0.0,2004-12-11,2004,12,11,-37.08,-8.41
3614,ARCOVERDE,12/12/2004,2.0,2004-12-12,2004,12,12,-37.08,-8.41
3616,ARCOVERDE,13/12/2004,0.0,2004-12-13,2004,12,13,-37.08,-8.41
3618,ARCOVERDE,14/12/2004,0.0,2004-12-14,2004,12,14,-37.08,-8.41
3620,ARCOVERDE,15/12/2004,0.0,2004-12-15,2004,12,15,-37.08,-8.41
3622,ARCOVERDE,16/12/2004,0.0,2004-12-16,2004,12,16,-37.08,-8.41
3624,ARCOVERDE,17/12/2004,0.0,2004-12-17,2004,12,17,-37.08,-8.41
3626,ARCOVERDE,18/12/2004,0.0,2004-12-18,2004,12,18,-37.08,-8.41
3628,ARCOVERDE,19/12/2004,0.0,2004-12-19,2004,12,19,-37.08,-8.41
3630,ARCOVERDE,20/12/2004,0.0,2004-12-20,2004,12,20,-37.08,-8.41
3632,ARCOVERDE,21/12/2004,0.0,2004-12-21,2004,12,21,-37.08,-8.41
3634,ARCOVERDE,22/12/2004,0.0,2004-12-22,2004,12,22,-37.08,-8.41
3636,ARCOVERDE,23/12/2004,0.0,2004-12-23,2004,12,23,-37.08,-8.41
3638,ARCOVERDE,24/12/2004,0.0,2004-12-24,2004,12,24,-37.08,-8.41
3640,ARCOVERDE,25/12/2004,0.0,2004-12-25,2004,12,25,-37.08,-8.41
3642,ARCOVERDE,26/12/2004,0.0,2004-12-26,2004,12,26,-37.08,-8.41
3644,ARCOVERDE,27/12/2004,0.0,2004-12-27,2004,12,27,-37.08,-8.41
3646,ARCOVERDE,28/12/2004,0.0,2004-12-28,2004,12,28,-37.08,-8.41
3648,ARCOVERDE,29/12/2004,0.5,2004-12-29,2004,12,29,-37.08,-8.41
3650,ARCOVERDE,30/12/2004,1.4,2004-12-30,2004,12,30,-37.08,-8.41
3652,ARCOVERDE,31/12/2004,0.0,2004-12-31,2004,12,31,-37.08,-8.41
3654,ARCOVERDE,01/02/2005,0.0,2005-02-01,2005,2,1,-37.08,-8.41
3656,ARCOVERDE,02/02/2005,0.0,2005-02-02,2005,2,2,-37.08,-8.41
3658,ARCOVERDE,03/02/2005,0.2,2005-02-03,2005,2,3,-37.08,-8.41
3660,ARCOVERDE,04/02/2005,0.0,2005-02-04,2005,2,4,-37.08,-8.41
3662,ARCOVERDE,05/02/2005,0.0,2005-02-05,2005,2,5,-37.08,-8.41
3664,ARCOVERDE,06/02/2005,0.0,2005-02-06,2005,2,6,-37.08,-8.41
3666,ARCOVERDE,07/02/2005,0.0,2005-02-07,2005,2,7,-37.08,-8.41
3668,ARCOVERDE,08/02/2005,0.0,2005-02-08,2005,2,8,-37.08,-8.41
3670,ARCOVERDE,09/02/2005,0.0,2005-02-09,2005,2,9,-37.08,-8.41
3672,ARCOVERDE,10/02/2005,0.0,2005-02-10,2005,2,10,-37.08,-8.41
3674,ARCOVERDE,11/02/2005,23.4,2005-02-11,2005,2,11,-37.08,-8.41
3676,ARCOVERDE,12/02/2005,28.6,2005-02-12,2005,2,12,-37.08,-8.41
3678,ARCOVERDE,13/02/2005,0.0,2005-02-13,2005,2,13,-37.08,-8.41
3680,ARCOVERDE,14/02/2005,0.0,2005-02-14,2005,2,14,-37.08,-8.41
3682,ARCOVERDE,15/02/2005,0.0,2005-02-15,2005,2,15,-37.08,-8.41
3684,ARCOVERDE,16/02/2005,0.0,2005-02-16,2005,2,16,-37.08,-8.41
3686,ARCOVERDE,17/02/2005,23.6,2005-02-17,2005,2,17,-37.08,-8.41
3688,ARCOVERDE,18/02/2005,0.0,2005-02-18,2005,2,18,-37.08,-8.41
3690,ARCOVERDE,19/02/2005,0.0,2005-02-19,2005,2,19,-37.08,-8.41
3692,ARCOVERDE,20/02/2005,0.0,2005-02-20,2005,2,20,-37.08,-8.41
3694,ARCOVERDE,21/02/2005,0.8,2005-02-21,2005,2,21,-37.08,-8.41
3696,ARCOVERDE,22/02/2005,0.0,2005-02-22,2005,2,22,-37.08,-8.41
3698,ARCOVERDE,23/02/2005,0.0,2005-02-23,2005,2,23,-37.08,-8.41
3700,ARCOVERDE,24/02/2005,0.0,2005-02-24,2005,2,24,-37.08,-8.41
3702,ARCOVERDE,25/02/2005,0.0,2005-02-25,2005,2,25,-37.08,-8.41
3704,ARCOVERDE,26/02/2005,0.0,2005-02-26,2005,2,26,-37.08,-8.41
3706,ARCOVERDE,27/02/2005,0.0,2005-02-27,2005,2,27,-37.08,-8.41
3708,ARCOVERDE,28/02/2005,0.0,2005-02-28,2005,2,28,-37.08,-8.41
3710,ARCOVERDE,01/03/2005,0.0,2005-03-01,2005,3,1,-37.08,-8.41
3712,ARCOVERDE,02/03/2005,0.0,2005-03-02,2005,3,2,-37.08,-8.41
3714,ARCOVERDE,03/03/2005,0.0,2005-03-03,2005,3,3,-37.08,-8.41
3716,ARCOVERDE,04/03/2005,0.0,2005-03-04,2005,3,4,-37.08,-8.41
3718,ARCOVERDE,05/03/2005,0.0,2005-03-05,2005,3,5,-37.08,-8.41
3720,ARCOVERDE,06/03/2005,0.0,2005-03-06,2005,3,6,-37.08,-8.41
3722,ARCOVERDE,07/03/2005,0.0,2005-03-07,2005,3,7,-37.08,-8.41
3724,ARCOVERDE,08/03/2005,0.0,2005-03-08,2005,3,8,-37.08,-8.41
3726,ARCOVERDE,09/03/2005,0.0,2005-03-09,2005,3,9,-37.08,-8.41
3728,ARCOVERDE,10/03/2005,0.0,2005-03-10,2005,3,10,-37.08,-8.41
3730,ARCOVERDE,11/03/2005,0.0,2005-03-11,2005,3,11,-37.08,-8.41
3732,ARCOVERDE,12/03/2005,0.0,2005-03-12,2005,3,12,-37.08,-8.41
3734,ARCOVERDE,13/03/2005,10.6,2005-03-13,2005,3,13,-37.08,-8.41
3736,ARCOVERDE,14/03/2005,0.0,2005-03-14,2005,3,14,-37.08,-8.41
3738,ARCOVERDE,15/03/2005,0.0,2005-03-15,2005,3,15,-37.08,-8.41
3740,ARCOVERDE,16/03/2005,0.0,2005-03-16,2005,3,16,-37.08,-8.41
3742,ARCOVERDE,17/03/2005,0.0,2005-03-17,2005,3,17,-37.08,-8.41
3744,ARCOVERDE,18/03/2005,0.0,2005-03-18,2005,3,18,-37.08,-8.41
3746,ARCOVERDE,19/03/2005,3.3,2005-03-19,2005,3,19,-37.08,-8.41
3748,ARCOVERDE,20/03/2005,1.3,2005-03-20,2005,3,20,-37.08,-8.41
3750,ARCOVERDE,21/03/2005,0.0,2005-03-21,2005,3,21,-37.08,-8.41
3752,ARCOVERDE,22/03/2005,0.0,2005-03-22,2005,3,22,-37.08,-8.41
3754,ARCOVERDE,23/03/2005,0.0,2005-03-23,2005,3,23,-37.08,-8.41
3756,ARCOVERDE,24/03/2005,13.8,2005-03-24,2005,3,24,-37.08,-8.41
3758,ARCOVERDE,25/03/2005,0.0,2005-03-25,2005,3,25,-37.08,-8.41
3760,ARCOVERDE,26/03/2005,0.0,2005-03-26,2005,3,26,-37.08,-8.41
3762,ARCOVERDE,27/03/2005,112.0,2005-03-27,2005,3,27,-37.08,-8.41
3764,ARCOVERDE,28/03/2005,6.8,2005-03-28,2005,3,28,-37.08,-8.41
3766,ARCOVERDE,29/03/2005,10.6,2005-03-29,2005,3,29,-37.08,-8.41
3768,ARCOVERDE,30/03/2005,46.6,2005-03-30,2005,3,30,-37.08,-8.41
3770,ARCOVERDE,31/03/2005,0.2,2005-03-31,2005,3,31,-37.08,-8.41
3772,ARCOVERDE,01/04/2005,0.0,2005-04-01,2005,4,1,-37.08,-8.41
3774,ARCOVERDE,02/04/2005,5.4,2005-04-02,2005,4,2,-37.08,-8.41
3776,ARCOVERDE,03/04/2005,0.0,2005-04-03,2005,4,3,-37.08,-8.41
3778,ARCOVERDE,04/04/2005,4.2,2005-04-04,2005,4,4,-37.08,-8.41
3780,ARCOVERDE,05/04/2005,0.0,2005-04-05,2005,4,5,-37.08,-8.41
3782,ARCOVERDE,06/04/2005,0.0,2005-04-06,2005,4,6,-37.08,-8.41
3784,ARCOVERDE,07/04/2005,0.0,2005-04-07,2005,4,7,-37.08,-8.41
3786,ARCOVERDE,08/04/2005,4.7,2005-04-08,2005,4,8,-37.08,-8.41
3788,ARCOVERDE,09/04/2005,0.0,2005-04-09,2005,4,9,-37.08,-8.41
3790,ARCOVERDE,10/04/2005,0.0,2005-04-10,2005,4,10,-37.08,-8.41
3792,ARCOVERDE,11/04/2005,3.6,2005-04-11,2005,4,11,-37.08,-8.41
3794,ARCOVERDE,12/04/2005,1.9,2005-04-12,2005,4,12,-37.08,-8.41
3796,ARCOVERDE,13/04/2005,0.0,2005-04-13,2005,4,13,-37.08,-8.41
3798,ARCOVERDE,14/04/2005,0.0,2005-04-14,2005,4,14,-37.08,-8.41
3800,ARCOVERDE,15/04/2005,0.0,2005-04-15,2005,4,15,-37.08,-8.41
3802,ARCOVERDE,16/04/2005,0.0,2005-04-16,2005,4,16,-37.08,-8.41
3804,ARCOVERDE,17/04/2005,0.0,2005-04-17,2005,4,17,-37.08,-8.41
3806,ARCOVERDE,18/04/2005,0.0,2005-04-18,2005,4,18,-37.08,-8.41
3808,ARCOVERDE,19/04/2005,0.0,2005-04-19,2005,4,19,-37.08,-8.41
3810,ARCOVERDE,20/04/2005,0.0,2005-04-20,2005,4,20,-37.08,-8.41
3812,ARCOVERDE,21/04/2005,0.0,2005-04-21,2005,4,21,-37.08,-8.41
3814,ARCOVERDE,22/04/2005,0.0,2005-04-22,2005,4,22,-37.08,-8.41
3816,ARCOVERDE,23/04/2005,0.0,2005-04-23,2005,4,23,-37.08,-8.41
3818,ARCOVERDE,24/04/2005,0.0,2005-04-24,2005,4,24,-37.08,-8.41
3820,ARCOVERDE,25/04/2005,0.0,2005-04-25,2005,4,25,-37.08,-8.41
3822,ARCOVERDE,26/04/2005,0.0,2005-04-26,2005,4,26,-37.08,-8.41
3824,ARCOVERDE,27/04/2005,0.0,2005-04-27,2005,4,27,-37.08,-8.41
3826,ARCOVERDE,28/04/2005,0.0,2005-04-28,2005,4,28,-37.08,-8.41
3828,ARCOVERDE,29/04/2005,0.0,2005-04-29,2005,4,29,-37.08,-8.41
3830,ARCOVERDE,30/04/2005,0.0,2005-04-30,2005,4,30,-37.08,-8.41
3832,ARCOVERDE,01/05/2005,0.0,2005-05-01,2005,5,1,-37.08,-8.41
3834,ARCOVERDE,02/05/2005,7.4,2005-05-02,2005,5,2,-37.08,-8.41
3836,ARCOVERDE,03/05/2005,1.1,2005-05-03,2005,5,3,-37.08,-8.41
3838,ARCOVERDE,04/05/2005,0.2,2005-05-04,2005,5,4,-37.08,-8.41
3840,ARCOVERDE,05/05/2005,14.8,2005-05-05,2005,5,5,-37.08,-8.41
3842,ARCOVERDE,06/05/2005,29.6,2005-05-06,2005,5,6,-37.08,-8.41
3844,ARCOVERDE,07/05/2005,2.3,2005-05-07,2005,5,7,-37.08,-8.41
3846,ARCOVERDE,08/05/2005,1.0,2005-05-08,2005,5,8,-37.08,-8.41
3848,ARCOVERDE,09/05/2005,1.3,2005-05-09,2005,5,9,-37.08,-8.41
3850,ARCOVERDE,11/05/2005,0.5,2005-05-11,2005,5,11,-37.08,-8.41
3852,ARCOVERDE,12/05/2005,2.6,2005-05-12,2005,5,12,-37.08,-8.41
3854,ARCOVERDE,13/05/2005,2.3,2005-05-13,2005,5,13,-37.08,-8.41
3856,ARCOVERDE,14/05/2005,1.6,2005-05-14,2005,5,14,-37.08,-8.41
3858,ARCOVERDE,15/05/2005,2.4,2005-05-15,2005,5,15,-37.08,-8.41
3860,ARCOVERDE,16/05/2005,2.3,2005-05-16,2005,5,16,-37.08,-8.41
3862,ARCOVERDE,17/05/2005,2.7,2005-05-17,2005,5,17,-37.08,-8.41
3864,ARCOVERDE,18/05/2005,0.5,2005-05-18,2005,5,18,-37.08,-8.41
3866,ARCOVERDE,19/05/2005,0.0,2005-05-19,2005,5,19,-37.08,-8.41
3868,ARCOVERDE,20/05/2005,0.0,2005-05-20,2005,5,20,-37.08,-8.41
3870,ARCOVERDE,21/05/2005,3.8,2005-05-21,2005,5,21,-37.08,-8.41
3872,ARCOVERDE,22/05/2005,2.2,2005-05-22,2005,5,22,-37.08,-8.41
3874,ARCOVERDE,23/05/2005,0.0,2005-05-23,2005,5,23,-37.08,-8.41
3876,ARCOVERDE,24/05/2005,0.0,2005-05-24,2005,5,24,-37.08,-8.41
3878,ARCOVERDE,25/05/2005,0.0,2005-05-25,2005,5,25,-37.08,-8.41
3880,ARCOVERDE,26/05/2005,0.0,2005-05-26,2005,5,26,-37.08,-8.41
3882,ARCOVERDE,27/05/2005,0.0,2005-05-27,2005,5,27,-37.08,-8.41
3884,ARCOVERDE,28/05/2005,0.5,2005-05-28,2005,5,28,-37.08,-8.41
3886,ARCOVERDE,29/05/2005,0.0,2005-05-29,2005,5,29,-37.08,-8.41
3888,ARCOVERDE,30/05/2005,5.6,2005-05-30,2005,5,30,-37.08,-8.41
3890,ARCOVERDE,31/05/2005,3.6,2005-05-31,2005,5,31,-37.08,-8.41
3892,ARCOVERDE,01/06/2005,11.1,2005-06-01,2005,6,1,-37.08,-8.41
3894,ARCOVERDE,02/06/2005,7.8,2005-06-02,2005,6,2,-37.08,-8.41
3896,ARCOVERDE,03/06/2005,30.1,2005-06-03,2005,6,3,-37.08,-8.41
3898,ARCOVERDE,04/06/2005,0.0,2005-06-04,2005,6,4,-37.08,-8.41
3900,ARCOVERDE,05/06/2005,4.4,2005-06-05,2005,6,5,-37.08,-8.41
3902,ARCOVERDE,06/06/2005,3.2,2005-06-06,2005,6,6,-37.08,-8.41
3904,ARCOVERDE,07/06/2005,0.0,2005-06-07,2005,6,7,-37.08,-8.41
3906,ARCOVERDE,08/06/2005,1.6,2005-06-08,2005,6,8,-37.08,-8.41
3908,ARCOVERDE,09/06/2005,10.2,2005-06-09,2005,6,9,-37.08,-8.41
3910,ARCOVERDE,10/06/2005,0.1,2005-06-10,2005,6,10,-37.08,-8.41
3912,ARCOVERDE,11/06/2005,0.0,2005-06-11,2005,6,11,-37.08,-8.41
3914,ARCOVERDE,12/06/2005,0.2,2005-06-12,2005,6,12,-37.08,-8.41
3916,ARCOVERDE,13/06/2005,3.7,2005-06-13,2005,6,13,-37.08,-8.41
3918,ARCOVERDE,14/06/2005,13.2,2005-06-14,2005,6,14,-37.08,-8.41
3920,ARCOVERDE,15/06/2005,5.9,2005-06-15,2005,6,15,-37.08,-8.41
3922,ARCOVERDE,16/06/2005,0.0,2005-06-16,2005,6,16,-37.08,-8.41
3924,ARCOVERDE,17/06/2005,7.1,2005-06-17,2005,6,17,-37.08,-8.41
3926,ARCOVERDE,18/06/2005,5.3,2005-06-18,2005,6,18,-37.08,-8.41
3928,ARCOVERDE,19/06/2005,5.6,2005-06-19,2005,6,19,-37.08,-8.41
3930,ARCOVERDE,20/06/2005,0.0,2005-06-20,2005,6,20,-37.08,-8.41
3932,ARCOVERDE,21/06/2005,0.0,2005-06-21,2005,6,21,-37.08,-8.41
3934,ARCOVERDE,22/06/2005,0.0,2005-06-22,2005,6,22,-37.08,-8.41
3936,ARCOVERDE,23/06/2005,0.0,2005-06-23,2005,6,23,-37.08,-8.41
3938,ARCOVERDE,24/06/2005,0.0,2005-06-24,2005,6,24,-37.08,-8.41
3940,ARCOVERDE,25/06/2005,0.0,2005-06-25,2005,6,25,-37.08,-8.41
3942,ARCOVERDE,26/06/2005,15.2,2005-06-26,2005,6,26,-37.08,-8.41
3944,ARCOVERDE,27/06/2005,5.4,2005-06-27,2005,6,27,-37.08,-8.41
3946,ARCOVERDE,28/06/2005,12.4,2005-06-28,2005,6,28,-37.08,-8.41
3948,ARCOVERDE,29/06/2005,7.8,2005-06-29,2005,6,29,-37.08,-8.41
3950,ARCOVERDE,30/06/2005,0.3,2005-06-30,2005,6,30,-37.08,-8.41
3952,ARCOVERDE,01/07/2005,0.1,2005-07-01,2005,7,1,-37.08,-8.41
3954,ARCOVERDE,02/07/2005,3.2,2005-07-02,2005,7,2,-37.08,-8.41
3956,ARCOVERDE,03/07/2005,5.0,2005-07-03,2005,7,3,-37.08,-8.41
3958,ARCOVERDE,04/07/2005,2.4,2005-07-04,2005,7,4,-37.08,-8.41
3960,ARCOVERDE,05/07/2005,0.0,2005-07-05,2005,7,5,-37.08,-8.41
3962,ARCOVERDE,06/07/2005,0.0,2005-07-06,2005,7,6,-37.08,-8.41
3964,ARCOVERDE,07/07/2005,4.6,2005-07-07,2005,7,7,-37.08,-8.41
3966,ARCOVERDE,08/07/2005,2.0,2005-07-08,2005,7,8,-37.08,-8.41
3968,ARCOVERDE,09/07/2005,1.4,2005-07-09,2005,7,9,-37.08,-8.41
3970,ARCOVERDE,10/07/2005,6.9,2005-07-10,2005,7,10,-37.08,-8.41
3972,ARCOVERDE,11/07/2005,2.5,2005-07-11,2005,7,11,-37.08,-8.41
3974,ARCOVERDE,12/07/2005,0.3,2005-07-12,2005,7,12,-37.08,-8.41
3976,ARCOVERDE,14/07/2005,0.8,2005-07-14,2005,7,14,-37.08,-8.41
3978,ARCOVERDE,15/07/2005,0.0,2005-07-15,2005,7,15,-37.08,-8.41
3980,ARCOVERDE,16/07/2005,0.1,2005-07-16,2005,7,16,-37.08,-8.41
3982,ARCOVERDE,17/07/2005,0.0,2005-07-17,2005,7,17,-37.08,-8.41
3984,ARCOVERDE,18/07/2005,0.0,2005-07-18,2005,7,18,-37.08,-8.41
3986,ARCOVERDE,19/07/2005,0.0,2005-07-19,2005,7,19,-37.08,-8.41
3988,ARCOVERDE,20/07/2005,0.0,2005-07-20,2005,7,20,-37.08,-8.41
3990,ARCOVERDE,21/07/2005,5.2,2005-07-21,2005,7,21,-37.08,-8.41
3992,ARCOVERDE,22/07/2005,1.4,2005-07-22,2005,7,22,-37.08,-8.41
3994,ARCOVERDE,23/07/2005,11.2,2005-07-23,2005,7,23,-37.08,-8.41
3996,ARCOVERDE,24/07/2005,0.0,2005-07-24,2005,7,24,-37.08,-8.41
3998,ARCOVERDE,25/07/2005,0.0,2005-07-25,2005,7,25,-37.08,-8.41
4000,ARCOVERDE,26/07/2005,0.0,2005-07-26,2005,7,26,-37.08,-8.41
4002,ARCOVERDE,27/07/2005,0.0,2005-07-27,2005,7,27,-37.08,-8.41
4004,ARCOVERDE,28/07/2005,0.0,2005-07-28,2005,7,28,-37.08,-8.41
4006,ARCOVERDE,29/07/2005,0.0,2005-07-29,2005,7,29,-37.08,-8.41
4008,ARCOVERDE,30/07/2005,2.4,2005-07-30,2005,7,30,-37.08,-8.41
4010,ARCOVERDE,31/07/2005,0.0,2005-07-31,2005,7,31,-37.08,-8.41
4012,ARCOVERDE,01/08/2005,5.5,2005-08-01,2005,8,1,-37.08,-8.41
4014,ARCOVERDE,02/08/2005,4.6,2005-08-02,2005,8,2,-37.08,-8.41
4016,ARCOVERDE,03/08/2005,7.6,2005-08-03,2005,8,3,-37.08,-8.41
4018,ARCOVERDE,04/08/2005,2.9,2005-08-04,2005,8,4,-37.08,-8.41
4020,ARCOVERDE,05/08/2005,0.4,2005-08-05,2005,8,5,-37.08,-8.41
4022,ARCOVERDE,06/08/2005,2.9,2005-08-06,2005,8,6,-37.08,-8.41
4024,ARCOVERDE,07/08/2005,0.0,2005-08-07,2005,8,7,-37.08,-8.41
4026,ARCOVERDE,08/08/2005,1.2,2005-08-08,2005,8,8,-37.08,-8.41
4028,ARCOVERDE,09/08/2005,0.0,2005-08-09,2005,8,9,-37.08,-8.41
4030,ARCOVERDE,10/08/2005,0.0,2005-08-10,2005,8,10,-37.08,-8.41
4032,ARCOVERDE,11/08/2005,0.0,2005-08-11,2005,8,11,-37.08,-8.41
4034,ARCOVERDE,12/08/2005,0.0,2005-08-12,2005,8,12,-37.08,-8.41
4036,ARCOVERDE,13/08/2005,0.0,2005-08-13,2005,8,13,-37.08,-8.41
4038,ARCOVERDE,14/08/2005,0.0,2005-08-14,2005,8,14,-37.08,-8.41
4040,ARCOVERDE,15/08/2005,1.5,2005-08-15,2005,8,15,-37.08,-8.41
4042,ARCOVERDE,16/08/2005,3.6,2005-08-16,2005,8,16,-37.08,-8.41
4044,ARCOVERDE,17/08/2005,0.1,2005-08-17,2005,8,17,-37.08,-8.41
