Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82797;08/08/2001;1200;6;;15.6;;;;;;
82797;09/08/2001;0000;;25.2;;6.3;4.8;20.56;85.75;5.533333;
82797;09/08/2001;1200;1;;17.9;;;;;;
82797;10/08/2001;0000;;27.2;;9.9;2.9;21.18;77.75;4.7;
82797;10/08/2001;1200;0.2;;17.7;;;;;;
82797;11/08/2001;0000;;27.2;;;4.9;22.48;75.25;4.1;
82797;11/08/2001;1200;0.2;;17.2;;;;;;
82797;12/08/2001;0000;;26.2;;1.7;5;20.44;84.5;3.566667;
82797;12/08/2001;1200;3.3;;15.6;;;;;;
82797;13/08/2001;0000;;26.8;;9.5;4;21;73.5;5.233333;
82797;13/08/2001;1200;0.8;;16.4;;;;;;
82797;14/08/2001;0000;;27.2;;10.3;3.1;21.42;78.25;4.566667;
82797;14/08/2001;1200;0;;16.2;;;;;;
82797;15/08/2001;0000;;24.2;;0.3;4;20.64;88.5;4.5;
82797;15/08/2001;1200;7.8;;18;;;;;;
82797;16/08/2001;0000;;25.4;;6.2;2.3;20.84;82.5;5.933333;
82797;16/08/2001;1200;1.2;;17;;;;;;
82797;17/08/2001;0000;;27.2;;10.3;3.2;20.78;75.75;5.466667;
82797;17/08/2001;1200;0.4;;17.2;;;;;;
82797;18/08/2001;0000;;27.2;;10;5.1;21.66;77.75;4.833333;
82797;18/08/2001;1200;0.4;;17;;;;;;
82797;19/08/2001;0000;;27.3;;7.2;4.2;21.12;82;4.766667;
82797;19/08/2001;1200;1.8;;16.4;;;;;;
82797;20/08/2001;0000;;27.2;;7.8;2.9;21.1;82;5.066667;
82797;20/08/2001;1200;4.8;;17.8;;;;;;
82797;21/08/2001;0000;;28;;10.5;4.3;21.18;79;4.5;
82797;21/08/2001;1200;0;;16.2;;;;;;
82797;22/08/2001;0000;;24.6;;0.4;5.5;20.76;90.5;4.166667;
82797;22/08/2001;1200;0.2;;17.2;;;;;;
82797;23/08/2001;0000;;27.8;;9.1;1.5;21.28;79;5.166667;
82797;23/08/2001;1200;1.6;;17.7;;;;;;
82797;24/08/2001;0000;;28;;8.1;5.4;22.32;82.75;5;
82797;24/08/2001;1200;0;;18.2;;;;;;
82797;25/08/2001;0000;;28.2;;8.4;3.6;21.92;77;5.233333;
82797;25/08/2001;1200;1.5;;17.2;;;;;;
82797;26/08/2001;0000;;28.4;;10;5.2;21.92;76.5;4.233333;
82797;26/08/2001;1200;0.3;;18.8;;;;;;
82797;27/08/2001;0000;;29;;6.6;6;22.78;70.5;4.233333;
82797;27/08/2001;1200;0;;16;;;;;;
82797;28/08/2001;0000;;28.2;;6.8;6.2;22.38;81.75;4.5;
82797;28/08/2001;1200;0;;17.8;;;;;;
82797;29/08/2001;0000;;29;;7.5;5;22.42;72;4.7;
82797;29/08/2001;1200;0;;18.5;;;;;;
82797;30/08/2001;0000;;28.2;;3.9;5.6;21.42;84.25;5.033333;
82797;30/08/2001;1200;2.5;;18;;;;;;
82797;31/08/2001;0000;;28.8;;9.4;5.2;21.6;74;5.733333;
82797;31/08/2001;1200;0.4;;16.8;;;;;;
82797;01/09/2001;0000;;29.4;;10.1;7;22.84;;4.666667;
82797;01/09/2001;1200;0.6;;17.5;;;;;;
82797;02/09/2001;0000;;24.7;;0.5;6.6;;;3.766667;
82797;02/09/2001;1200;0.5;;17;;;;;;
82797;03/09/2001;0000;;27.8;;9.5;1.4;22.26;;5.533333;
82797;03/09/2001;1200;14.1;;19;;;;;;
82797;04/09/2001;0000;;26.4;;6.9;5.2;22.12;;4.433333;
82797;04/09/2001;1200;0.2;;19;;;;;;
82797;05/09/2001;0000;;27.4;;6.3;3.5;22.02;;3.933333;
82797;05/09/2001;1200;1.5;;19.2;;;;;;
82797;06/09/2001;0000;;28.2;;9.3;4;22;;5.233333;
82797;06/09/2001;1200;0.8;;18;;;;;;
82797;07/09/2001;0000;;29.6;;10.1;6;22.7;;4.666667;
82797;07/09/2001;1200;0.2;;16;;;;;;
82797;08/09/2001;0000;;29.4;;10.3;5.5;22.26;;4;
82797;08/09/2001;1200;0;;15.5;;;;;;
82797;09/09/2001;0000;;30.2;;10.1;6;22.88;;3.933333;
82797;09/09/2001;1200;0.3;;17.8;;;;;;
82797;10/09/2001;0000;;29.4;;9;6.5;23.52;;4.566667;
82797;10/09/2001;1200;0;;19.8;;;;;;
82797;11/09/2001;0000;;29.2;;7.9;6;23.3;;4.233333;
82797;11/09/2001;1200;0;;19.5;;;;;;
82797;12/09/2001;0000;;29.2;;7.8;4.5;22.84;;3.933333;
82797;12/09/2001;1200;0;;18.2;;;;;;
82797;13/09/2001;0000;;29.2;;7;5;22.9;;5.733333;
82797;13/09/2001;1200;0.2;;19;;;;;;
82797;14/09/2001;0000;;29.8;;10.1;7.5;23.32;;4.866667;
82797;14/09/2001;1200;0;;17.5;;;;;;
82797;15/09/2001;0000;;29.8;;8.2;8.5;23.06;;4.633333;
82797;15/09/2001;1200;0;;18;;;;;;
82797;16/09/2001;0000;;30.2;;9.2;7;23.46;;4.4;
82797;16/09/2001;1200;0;;17.4;;;;;;
82797;17/09/2001;0000;;31.4;;10;6;24.6;;3.566667;
82797;17/09/2001;1200;0;;19.9;;;;;;
82797;18/09/2001;0000;;30.6;;8.1;7;24.2;;5.366667;
82797;18/09/2001;1200;0;;20.4;;;;;;
82797;19/09/2001;0000;;32;;9.1;6.9;24;;4.233333;
82797;19/09/2001;1200;0;;19;;;;;;
82797;20/09/2001;0000;;30.7;;9.1;8.3;23.62;;6.333333;
82797;20/09/2001;1200;0;;17.8;;;;;;
82797;21/09/2001;0000;;30.2;;10.4;9.5;23.1;;5.7;
82797;21/09/2001;1200;0;;17.5;;;;;;
82797;22/09/2001;0000;;28.8;;7.8;9.5;23.08;;5.333333;
82797;22/09/2001;1200;1.2;;18.8;;;;;;
82797;23/09/2001;0000;;29.6;;11;7.2;;;3.933333;
82797;23/09/2001;1200;0;;16.8;;;;;;
82797;24/09/2001;0000;;29.6;;9.3;7.3;22.7;;5.6;
82797;24/09/2001;1200;0;;16;;;;;;
82797;25/09/2001;0000;;25.8;;0.6;6.5;21.78;;5.166667;
82797;25/09/2001;1200;4.7;;19.5;;;;;;
82797;26/09/2001;0000;;29.2;;10.6;3.2;22.94;;4.666667;
82797;26/09/2001;1200;0.7;;18;;;;;;
82797;27/09/2001;0000;;30.8;;10.3;6.7;23.14;;4.566667;
82797;27/09/2001;1200;0;;18;;;;;;
82797;28/09/2001;0000;;31;;11.1;7.8;23.64;;4.6;
82797;28/09/2001;1200;0;;18.5;;;;;;
82797;29/09/2001;0000;;30.1;;10.3;10;23.56;;5.066667;
82797;29/09/2001;1200;0;;18;;;;;;
82797;30/09/2001;0000;;30.8;;10.6;8.4;23.96;;5.366667;
82797;30/09/2001;1200;0;;18.5;;;;;;
82797;01/10/2001;0000;;30.4;;10.4;9.2;23.28;67.5;4.366667;
82797;01/10/2001;1200;0;;17.3;;;;;;
82797;02/10/2001;0000;;30.2;;9.6;8.8;23.5;69.5;4.9;
82797;02/10/2001;1200;0;;18.5;;;;;;
82797;03/10/2001;0000;;30.6;;8.5;9.5;24.5;71.25;5.433333;
82797;03/10/2001;1200;0;;19.8;;;;;;
82797;04/10/2001;0000;;31.4;;10.1;7.7;24.32;67;5.033333;
82797;04/10/2001;1200;0;;20.5;;;;;;
82797;05/10/2001;0000;;30.2;;6.1;9;23.22;75.25;4.533333;
82797;05/10/2001;1200;0;;18;;;;;;
82797;06/10/2001;0000;;31.8;;8.9;7.2;24.5;72.25;3.733333;
82797;06/10/2001;1200;0;;20;;;;;;
82797;07/10/2001;0000;;31.8;;9.6;8;24.88;67.75;4.033333;
82797;07/10/2001;1200;0;;20.1;;;;;;
82797;08/10/2001;0000;;31.8;;9.4;8.8;24.94;71.5;5.833333;
82797;08/10/2001;1200;0;;20;;;;;;
82797;09/10/2001;0000;;32.4;;10;8.7;24.84;68.75;5.366667;
82797;09/10/2001;1200;0;;20.1;;;;;;
82797;10/10/2001;0000;;32.4;;9.4;8.7;24.64;67;4.933333;
82797;10/10/2001;1200;0;;18;;;;;;
82797;11/10/2001;0000;;32;;9.5;8.6;24.54;69.75;4.1;
82797;11/10/2001;1200;0;;19;;;;;;
82797;12/10/2001;0000;;23.4;;0;8.2;21.96;97;3;
82797;12/10/2001;1200;0.7;;20;;;;;;
82797;13/10/2001;0000;;26.6;;0;1;22.62;85.25;3.3;
82797;13/10/2001;1200;17;;19;;;;;;
82797;14/10/2001;0000;;29.6;;0.8;3;24.48;77;3.5;
82797;14/10/2001;1200;0.5;;20;;;;;;
82797;15/10/2001;0000;;30.4;;3.5;4.8;23.98;79.25;4.133333;
82797;15/10/2001;1200;0;;20;;;;;;
82797;16/10/2001;0000;;30.2;;6.7;5.2;24.22;77.25;6.2;
82797;16/10/2001;1200;0.4;;20.5;;;;;;
82797;17/10/2001;0000;;31;;9;6;23.72;80.5;4.8;
82797;17/10/2001;1200;0;;20;;;;;;
82797;18/10/2001;0000;;30.8;;9.8;6.7;24.28;71.75;5.7;
82797;18/10/2001;1200;0;;20;;;;;;
82797;19/10/2001;0000;;31;;9.7;6.7;23.94;70.25;4.966667;
82797;19/10/2001;1200;0;;18.8;;;;;;
82797;20/10/2001;0000;;31.6;;9.4;6.1;24.52;74.25;4.9;
82797;20/10/2001;1200;0;;19.5;;;;;;
82797;21/10/2001;0000;;31.7;;10.1;8;24.38;77.5;4.8;
82797;21/10/2001;1200;0;;19.7;;;;;;
82797;22/10/2001;0000;;32.2;;9.5;8.4;24.94;69.5;4.1;
82797;22/10/2001;1200;0;;19.8;;;;;;
82797;23/10/2001;0000;;32.9;;9.9;7.1;25.56;74;5.233333;
82797;23/10/2001;1200;0;;21;;;;;;
82797;24/10/2001;0000;;31;;9.6;10.1;24.84;69.25;6.033333;
82797;24/10/2001;1200;0;;21.4;;;;;;
82797;25/10/2001;0000;;30.2;;6.6;8.9;24.7;79;5.4;
82797;25/10/2001;1200;0;;20.8;;;;;;
82797;26/10/2001;0000;;30.2;;4.2;5;24.16;79.25;4.3;
82797;26/10/2001;1200;0.5;;21;;;;;;
82797;27/10/2001;0000;;29.4;;3.4;6;24.1;78.75;3.566667;
82797;27/10/2001;1200;0;;20.8;;;;;;
82797;28/10/2001;0000;;28.7;;4.3;4.8;24.12;80;3.5;
82797;28/10/2001;1200;1.1;;21.2;;;;;;
82797;29/10/2001;0000;;29;;4;4.4;24.04;86.75;5.066667;
82797;29/10/2001;1200;1;;20.8;;;;;;
82797;30/10/2001;0000;;28.2;;2.8;2.8;23.4;80.75;4.533333;
82797;30/10/2001;1200;0.7;;20;;;;;;
82797;31/10/2001;0000;;31;;11.2;4.3;24.22;71.5;4.066667;
82797;31/10/2001;1200;0;;19.2;;;;;;
82797;01/11/2001;0000;;32;;9.4;8.8;24.56;69.75;3.866667;
82797;01/11/2001;1200;0;;19.4;;;;;;
82797;02/11/2001;0000;;32.2;;10.5;7.2;24.34;74.25;3.3;
82797;02/11/2001;1200;0;;19.2;;;;;;
82797;03/11/2001;0000;;31.8;;10.3;6.8;24.64;75.75;5.366667;
82797;03/11/2001;1200;0;;20;;;;;;
82797;04/11/2001;0000;;32.5;;10.6;7;24.9;71.25;4.133333;
82797;04/11/2001;1200;0;;19.6;;;;;;
82797;05/11/2001;0000;;32;;8.2;6.5;25.04;75.75;4.966667;
82797;05/11/2001;1200;0;;21;;;;;;
82797;06/11/2001;0000;;32.2;;10.4;5.5;25.1;73.25;4.433333;
82797;06/11/2001;1200;0;;20.4;;;;;;
82797;07/11/2001;0000;;30.8;;7.1;16;24.14;73.75;5.133333;
82797;07/11/2001;1200;0;;20;;;;;;
82797;08/11/2001;0000;;29.8;;5.8;8.5;24.18;79;4.266667;
82797;08/11/2001;1200;0;;18.8;;;;;;
82797;09/11/2001;0000;;31.2;;10;4.7;24.78;76.75;5.766667;
82797;09/11/2001;1200;2.2;;20.6;;;;;;
82797;10/11/2001;0000;;27.8;;5.3;5.8;23.68;83.5;4.333333;
82797;10/11/2001;1200;0;;20.4;;;;;;
82797;11/11/2001;0000;;31.6;;10.8;2.8;24.14;75;5;
82797;11/11/2001;1200;1.9;;18.8;;;;;;
82797;12/11/2001;0000;;32.2;;10.8;5.5;25.28;75.5;5.4;
82797;12/11/2001;1200;0.6;;21;;;;;;
82797;13/11/2001;0000;;31.2;;10.7;6.4;24.72;75.75;5.966667;
82797;13/11/2001;1200;0;;20.6;;;;;;
82797;14/11/2001;0000;;31.7;;9.8;5.6;25.06;77.25;5;
82797;14/11/2001;1200;0;;20.4;;;;;;
82797;15/11/2001;0000;;31.8;;11.1;4.9;25.16;75.25;5;
82797;15/11/2001;1200;0.3;;21;;;;;;
82797;16/11/2001;0000;;32.2;;9.5;9.5;25.48;76.25;4.8;
82797;16/11/2001;1200;0;;21;;;;;;
82797;17/11/2001;0000;;32.8;;10.3;7.5;25.44;74.25;7.033333;
82797;17/11/2001;1200;0;;20.4;;;;;;
82797;18/11/2001;0000;;32.1;;10.9;6.2;25.52;73;4.833333;
82797;18/11/2001;1200;0;;21.4;;;;;;
82797;19/11/2001;0000;;31.6;;10.5;6.6;25.24;72.5;6.366667;
82797;19/11/2001;1200;0;;20.8;;;;;;
82797;20/11/2001;0000;;31.8;;10.6;9.5;24.72;71.75;5.7;
82797;20/11/2001;1200;0;;19.4;;;;;;
82797;21/11/2001;0000;;31.7;;8.6;6.9;24.56;80.25;5.866667;
82797;21/11/2001;1200;0;;19.6;;;;;;
82797;22/11/2001;0000;;31.2;;9.1;5.1;24.82;79.5;5.433333;
82797;22/11/2001;1200;0;;20.6;;;;;;
82797;23/11/2001;0000;;31.2;;9;6.5;24.68;75.5;4.633333;
82797;23/11/2001;1200;0;;19;;;;;;
82797;24/11/2001;0000;;32.4;;8.2;6.5;25.16;77.5;4.7;
82797;24/11/2001;1200;0;;21.4;;;;;;
82797;25/11/2001;0000;;32.2;;7;5.8;25.6;78.5;5;
82797;25/11/2001;1200;0;;21.6;;;;;;
82797;26/11/2001;0000;;30.4;;8.6;5.2;25.12;79.5;5.866667;
82797;26/11/2001;1200;0;;21.5;;;;;;
82797;27/11/2001;0000;;29.8;;6.1;6.8;24.88;78;4.733333;
82797;27/11/2001;1200;0.6;;21.4;;;;;;
82797;28/11/2001;0000;;31.8;;9.5;4.2;25.12;74.75;5.6;
82797;28/11/2001;1200;0;;20.6;;;;;;
82797;29/11/2001;0000;;33;;10.6;6.6;29.52;49.5;5.533333;
82797;29/11/2001;1200;0.2;;21.2;;;;;;
82797;30/11/2001;0000;;31.5;;7;5.5;25.3;81;5.666667;
82797;30/11/2001;1200;2.5;;21;;;;;;
82797;01/12/2001;0000;;31.2;;4.5;9;25.52;76.75;5.666667;
82797;01/12/2001;1200;0;;21.2;;;;;;
82797;02/12/2001;0000;;33.2;;10.1;3.8;26.14;74.75;3.733333;
82797;02/12/2001;1200;0;;21.8;;;;;;
82797;03/12/2001;0000;;32.2;;;5.7;25.52;75.25;5.7;
82797;03/12/2001;1200;0;;21.4;;;;;;
82797;04/12/2001;0000;;32.8;;10.7;6;25.48;75.25;6.2;
82797;04/12/2001;1200;0;;20.6;;;;;;
82797;05/12/2001;0000;;31.6;;10.9;6.3;25.5;77.5;6.566667;
82797;05/12/2001;1200;0;;21;;;;;;
82797;06/12/2001;0000;;32;;10.1;4.7;25.32;75.5;5.833333;
82797;06/12/2001;1200;0.2;;21;;;;;;
82797;07/12/2001;0000;;30.8;;10.2;4.8;25.16;75.5;5.333333;
82797;07/12/2001;1200;0.5;;21.2;;;;;;
82797;08/12/2001;0000;;32;;8.9;4.4;25.52;71.75;5.333333;
82797;08/12/2001;1200;0;;20.4;;;;;;
82797;09/12/2001;0000;;32;;6.7;9.2;25.34;76;4.966667;
82797;09/12/2001;1200;0.3;;20.6;;;;;;
82797;10/12/2001;0000;;32;;;5.1;25.2;74.75;4.966667;
82797;10/12/2001;1200;7;;21;;;;;;
82797;11/12/2001;0000;;30.6;;8.4;5.4;24.7;83.5;4.966667;
82797;11/12/2001;1200;0;;20.4;;;;;;
82797;12/12/2001;0000;;29.9;;8.3;3.3;24.62;79.75;4.8;
82797;12/12/2001;1200;4.5;;20.8;;;;;;
82797;13/12/2001;0000;;31.2;;8.2;3.6;25.06;78.5;4.7;
82797;13/12/2001;1200;0;;20.8;;;;;;
82797;14/12/2001;0000;;30.8;;8.8;8;24.2;70.75;6;
82797;14/12/2001;1200;0.5;;21.6;;;;;;
82797;15/12/2001;0000;;30.5;;7.3;6.2;24.9;81.25;5.7;
82797;15/12/2001;1200;0;;21.4;;;;;;
82797;16/12/2001;0000;;29.8;;5.6;3.8;24.78;80.5;3.766667;
82797;16/12/2001;1200;10.1;;21.6;;;;;;
82797;17/12/2001;0000;;31.3;;9.6;4;24.78;71.75;4.133333;
82797;17/12/2001;1200;0;;21.6;;;;;;
82797;18/12/2001;0000;;31.2;;8.7;6.8;25.18;81.25;4.766667;
82797;18/12/2001;1200;0.7;;21.8;;;;;;
82797;19/12/2001;0000;;32.1;;9.3;4.5;25.54;71;4.7;
82797;19/12/2001;1200;0;;21.8;;;;;;
82797;20/12/2001;0000;;32.4;;10.3;5.9;26.22;68.5;5.433333;
82797;20/12/2001;1200;0;;22.2;;;;;;
82797;21/12/2001;0000;;32.6;;8.2;5.4;26.18;62.25;4.2;
82797;21/12/2001;1200;0;;22.4;;;;;;
82797;22/12/2001;0000;;32.2;;10.1;6.2;25.64;76.75;3.966667;
82797;22/12/2001;1200;0;;21.7;;;;;;
82797;23/12/2001;0000;;32.6;;10.4;6.6;26.04;78.75;4.966667;
82797;23/12/2001;1200;0;;21.8;;;;;;
82797;24/12/2001;0000;;33;;10.8;5.2;25.86;77.75;5.7;
82797;24/12/2001;1200;0;;21.8;;;;;;
82797;25/12/2001;0000;;31.6;;8.9;5.7;25.44;73.5;5;
82797;25/12/2001;1200;0;;21.4;;;;;;
82797;26/12/2001;0000;;32.3;;10.1;8;25.5;79.25;5.066667;
82797;26/12/2001;1200;0;;20.2;;;;;;
82797;27/12/2001;0000;;32.9;;10.2;7.2;25.34;81.25;4.866667;
82797;27/12/2001;1200;0;;20.4;;;;;;
82797;28/12/2001;0000;;33.4;;9.4;6.4;26.04;81.5;5.233333;
82797;28/12/2001;1200;0;;20.6;;;;;;
82797;29/12/2001;0000;;32.8;;7.9;5.7;26.48;66.75;4.4;
82797;29/12/2001;1200;1.1;;22.2;;;;;;
82797;30/12/2001;0000;;32;;3;5.3;25.74;84;3.666667;
82797;30/12/2001;1200;0.2;;22.4;;;;;;
82797;31/12/2001;0000;;31;;2.2;4.2;25.3;83.75;3.566667;
82797;31/12/2001;1200;1.4;;22.4;;;;;;
82797;01/01/2002;0000;;28.6;;1.7;3.5;24.02;85.75;3.4;
82797;01/01/2002;1200;0.5;;21.8;;;;;;
82797;02/01/2002;0000;;29.4;;2.3;1.8;24.78;89.5;3.3;
82797;02/01/2002;1200;4.5;;21;;;;;;
82797;03/01/2002;0000;;28.6;;0.3;2;24.46;92.75;2.8;
82797;03/01/2002;1200;20.5;;20.9;;;;;;
82797;04/01/2002;0000;;29.4;;1.6;0.4;25.34;90.75;3.4;
82797;04/01/2002;1200;14.9;;22;;;;;;
82797;05/01/2002;0000;;30.2;;3.3;1.4;25.4;91;3.7;
82797;05/01/2002;1200;9.1;;22.8;;;;;;
82797;06/01/2002;0000;;27.6;;0.1;2.1;23.66;89;2.633333;
82797;06/01/2002;1200;15.2;;21;;;;;;
82797;07/01/2002;0000;;29;;1.7;1.7;24.04;83.25;2.866667;
82797;07/01/2002;1200;2.8;;20;;;;;;
82797;08/01/2002;0000;;28.8;;7;3.6;24.2;83.25;4.5;
82797;08/01/2002;1200;0;;20.6;;;;;;
82797;09/01/2002;0000;;30;;10.2;1.5;24.6;83.25;5.1;
82797;09/01/2002;1200;3.2;;21.2;;;;;;
82797;10/01/2002;0000;;26;;0.6;1.7;22.92;92.5;3.666667;
82797;10/01/2002;1200;8.9;;20;;;;;;
82797;11/01/2002;0000;;27.4;;2.9;1.8;23.88;93;3.666667;
82797;11/01/2002;1200;3.7;;21.2;;;;;;
82797;12/01/2002;0000;;29.4;;8.7;5;24.4;84.25;4.966667;
82797;12/01/2002;1200;6.9;;21.2;;;;;;
82797;13/01/2002;0000;;29.8;;11.4;3.4;24.6;80.75;4.4;
82797;13/01/2002;1200;2.1;;21;;;;;;
82797;14/01/2002;0000;;31;;10.3;3;25.12;78;2.833333;
82797;14/01/2002;1200;0;;21.2;;;;;;
82797;15/01/2002;0000;;30.8;;7.3;3.4;25.24;80.25;3.8;
82797;15/01/2002;1200;0;;21.7;;;;;;
82797;16/01/2002;0000;;28.6;;0.9;2.4;24.36;86;2.3;
82797;16/01/2002;1200;0.8;;21.4;;;;;;
82797;17/01/2002;0000;;29.4;;2.3;1.6;24.3;89.75;2.966667;
82797;17/01/2002;1200;2.2;;21.8;;;;;;
82797;18/01/2002;0000;;27.2;;0.1;0.6;23.52;93.75;3.666667;
82797;18/01/2002;1200;1.1;;20.8;;;;;;
82797;19/01/2002;0000;;28.5;;4.4;1.8;23.74;91;3.633333;
82797;19/01/2002;1200;3.7;;21;;;;;;
82797;20/01/2002;0000;;30.2;;10.7;3.2;24.84;79.25;3.933333;
82797;20/01/2002;1200;0.2;;20.8;;;;;;
82797;21/01/2002;0000;;28.4;;6.6;2.2;24.24;82.5;4.133333;
82797;21/01/2002;1200;0;;20.8;;;;;;
82797;22/01/2002;0000;;30.2;;9.3;2.8;24.92;80.5;4.133333;
82797;22/01/2002;1200;0;;20.6;;;;;;
82797;23/01/2002;0000;;31;;7.5;4.6;25;82;3.366667;
82797;23/01/2002;1200;0;;20.6;;;;;;
82797;24/01/2002;0000;;29.6;;5.8;3.8;24.86;81.5;3.4;
82797;24/01/2002;1200;0.2;;21.2;;;;;;
82797;25/01/2002;0000;;31.2;;11;3;25.02;76.75;2.733333;
82797;25/01/2002;1200;0.5;;20.8;;;;;;
82797;26/01/2002;0000;;31;;5.3;3.8;24.7;86.75;4.233333;
82797;26/01/2002;1200;0.5;;20.6;;;;;;
82797;27/01/2002;0000;;32.6;;10.8;3.8;25.16;79;4.266667;
82797;27/01/2002;1200;0.5;;20.4;;;;;;
82797;28/01/2002;0000;;32.2;;11.2;4.8;24.78;75.75;4.5;
82797;28/01/2002;1200;0.1;;20.7;;;;;;
82797;29/01/2002;0000;;32.8;;11.3;3.7;25.78;70.5;3.566667;
82797;29/01/2002;1200;0;;20.8;;;;;;
82797;30/01/2002;0000;;32;;7.6;6.1;25.28;80.25;4.1;
82797;30/01/2002;1200;0;;21.2;;;;;;
82797;31/01/2002;0000;;31.4;;11.1;5;25.26;74;5.266667;
82797;31/01/2002;1200;0;;20.2;;;;;;
82797;01/02/2002;0000;;31.6;;7.7;6.2;24.84;;3.05;
82797;01/02/2002;1200;0;;20.8;;;;;;
82797;02/02/2002;0000;;32.6;;9.9;6;24.82;;4.4;
82797;02/02/2002;1200;0;;19.4;;;;;;
82797;03/02/2002;0000;;32.6;;8.7;10.5;25.3;;4.1;
82797;03/02/2002;1200;0;;19.6;;;;;;
82797;04/02/2002;0000;;31;;3.7;7.5;24.36;;2.9;
82797;04/02/2002;1200;2.9;;19.6;;;;;;
82797;05/02/2002;0000;;31.2;;;4;25.48;;2.2;
82797;05/02/2002;1200;1.2;;21.4;;;;;;
82797;06/02/2002;0000;;31.2;;;3;25.1;;3.9;
82797;06/02/2002;1200;1.7;;21.6;;;;;;
82797;07/02/2002;0000;;31.8;;;6.2;25.06;;4.15;
82797;07/02/2002;1200;0;;20.4;;;;;;
82797;08/02/2002;0000;;31;;;7;24.9;;3.55;
82797;08/02/2002;1200;0;;20;;;;;;
82797;09/02/2002;0000;;31;;;6.8;24.7;;3.1;
82797;09/02/2002;1200;0;;19.2;;;;;;
82797;10/02/2002;0000;;29.6;;;3.2;24.24;;2.3;
82797;10/02/2002;1200;13.2;;20.6;;;;;;
82797;11/02/2002;0000;;30.2;;;2;24.38;;3.8;
82797;11/02/2002;1200;0.5;;19.6;;;;;;
82797;12/02/2002;0000;;31.4;;;5.5;25;;4.35;
82797;12/02/2002;1200;0;;21.2;;;;;;
82797;13/02/2002;0000;;29;;;5.5;24.44;;2.7;
82797;13/02/2002;1200;0.2;;19.2;;;;;;
82797;14/02/2002;0000;;32.2;;;4.5;25.78;;3;
82797;14/02/2002;1200;0;;21.2;;;;;;
82797;15/02/2002;0000;;31.6;;;5;25.4;;3.3;
82797;15/02/2002;1200;0.4;;21.6;;;;;;
82797;16/02/2002;0000;;29.2;;;5;25.12;;2.85;
82797;16/02/2002;1200;0;;21.4;;;;;;
82797;17/02/2002;0000;;33;;;4.5;25.48;;3.65;
82797;17/02/2002;1200;0.9;;20;;;;;;
82797;18/02/2002;0000;;33;;;8.8;25.68;;3.55;
82797;18/02/2002;1200;0;;21.4;;;;;;
82797;19/02/2002;0000;;31;;;5.6;24.62;;4.4;
82797;19/02/2002;1200;1.8;;20.6;;;;;;
82797;20/02/2002;0000;;30.4;;;5.1;24.4;;2.2;
82797;20/02/2002;1200;1.3;;20;;;;;;
82797;21/02/2002;0000;;32.6;;;5;25.44;;3.9;
82797;21/02/2002;1200;0.6;;20.6;;;;;;
82797;22/02/2002;0000;;32.4;;;10;25.5;;4.1;
82797;22/02/2002;1200;0;;20.8;;;;;;
82797;23/02/2002;0000;;33.6;;;9.5;26;;3.6;
82797;23/02/2002;1200;0;;20.8;;;;;;
82797;24/02/2002;0000;;34.2;;;9;26.78;;3.85;
82797;24/02/2002;1200;0;;22.2;;;;;;
82797;25/02/2002;0000;;32.8;;;10.5;26.2;;5;
82797;25/02/2002;1200;0;;21.4;;;;;;
82797;26/02/2002;0000;;32.4;;;9.7;25.74;;3.7;
82797;26/02/2002;1200;0;;21.6;;;;;;
82797;27/02/2002;0000;;33.2;;;9.6;26.22;;5.25;
82797;27/02/2002;1200;0;;21.8;;;;;;
82797;28/02/2002;0000;;32.2;;7.2;8;25.4;;5.8;
82797;28/02/2002;1200;0;;21;;;;;;
82797;01/03/2002;0000;;33.2;;9.7;8.4;25.76;;5.35;
82797;01/03/2002;1200;0;;20;;;;;;
82797;02/03/2002;0000;;32.6;;7.5;7.4;24.84;;3.7;
82797;02/03/2002;1200;0;;20;;;;;;
82797;03/03/2002;0000;;31.4;;7.7;7.9;24.94;77.5;4.433333;
82797;03/03/2002;1200;0;;19.7;;;;;;
82797;04/03/2002;0000;;27;;1;3.3;23.64;92;3.333333;
82797;04/03/2002;1200;10;;20.6;;;;;;
82797;05/03/2002;0000;;28.2;;4;1.8;24.16;89.75;3.1;
82797;05/03/2002;1200;10;;21.4;;;;;;
82797;06/03/2002;0000;;29.4;;7.7;1.7;24.76;83;3;
82797;06/03/2002;1200;24.7;;20.8;;;;;;
82797;07/03/2002;0000;;28.8;;4.8;2.1;23.96;89.75;3.866667;
82797;07/03/2002;1200;5.5;;21.6;;;;;;
82797;08/03/2002;0000;;30.2;;10.8;3.2;24.4;78.75;5.366667;
82797;08/03/2002;1200;7.3;;20.4;;;;;;
82797;09/03/2002;0000;;27.8;;8.8;5;23.28;87;4.9;
82797;09/03/2002;1200;0;;19;;;;;;
82797;10/03/2002;0000;;29;;6.6;4;24.06;75.25;4.633333;
82797;10/03/2002;1200;0;;19.8;;;;;;
82797;11/03/2002;0000;;29.8;;8;4.5;24.4;81.75;4.566667;
82797;11/03/2002;1200;0;;21;;;;;;
82797;12/03/2002;0000;;30;;10.2;4.5;24.36;83.25;4.566667;
82797;12/03/2002;1200;0.5;;21.2;;;;;;
